,Topic 1,Topic 2,Topic 3,Topic 4
OGN,0.0004587497409377338,0.0,0.0,0.0
OLFM1,0.0006676051458837663,0.0,0.0,0.0
OLFM2,0.0006878998285291988,0.0,0.0,0.0
OLFM3,0.0,0.0,0.00021074999449019623,0.0
OLFM4,0.0002306914558936497,0.0,0.0,0.0
OLFML3,0.0008106955032699165,0.0,0.0,0.0
OLR1,0.0007251495624986633,0.0,0.0,0.0
OMG,0.000497990408964187,0.0,0.0,0.0
OPN3,0.0007466002713707343,0.0,0.0,0.0
OR51E2,0.0,0.0,0.00029477450209739863,0.0
ORAOV1,0.0007198832207995321,0.0,0.0,0.0
ORM1,0.000593362572661868,0.0,0.0,0.0
ORM2,0.0,0.0,0.0033265440306785876,0.0
OSCAR,0.0006652288697512315,0.0,0.0,0.0
OSGIN1,0.0006891843021143527,0.0,0.0,0.0
OSR1,0.0005536081152013532,0.0,0.0,0.0
OTOG,0.0,0.0,0.0,0.000491871818204176
OTOS,0.0,0.0,0.00031222221405954995,0.0
OTX2,0.0,0.0,0.0,0.0011825418295992064
P2RX3,3.827731283758776e-05,0.0,0.0,0.0
P2RY4,7.719686246775249e-05,0.0,0.0,0.0
PACRG,0.00036446937978743373,0.0,0.0,0.0
PADI1,0.0,0.0,0.0,0.003466671585384849
PADI2,0.0,0.0,0.0036993740862908734,0.0
PADI3,0.0,0.0,0.0,0.003416459670609839
PAEP,0.0003624142220511874,0.0,0.0,0.0
PAGE1,0.0,0.0,0.0004233365902395663,0.0
PAGE2,0.0,0.0,0.0,0.0021058262216866286
PAGE2B,0.0,0.0,0.0009706437654733656,0.0
PAGE4,0.0,0.0,0.0004729248242372595,0.0
PAGE5,0.0,0.0,0.0,0.001604731806891124
PAH,0.0,0.0,0.0012346551964796026,0.0
PALM,0.0006651004223927161,0.0,0.0,0.0
PALMD,0.0006455764238983761,0.0,0.0,0.0
PAPSS2,0.0,0.0030757321827972863,0.0,0.0
PAQR9,0.0,0.0,0.0,0.0006691506193485978
PARM1,0.0,0.002961852932018553,0.0,0.0
PAX2,0.0,0.0,0.0,0.0004068189829730372
PAX3,0.0,0.0,0.0,0.0009376306534517104
PAX7,0.0,0.0,0.0,0.001691834108031447
PAX8,0.0004792370946209393,0.0,0.0,0.0
PAX9,0.00047910864726242395,0.0,0.0,0.0
PCCA,0.0007099285505145891,0.0,0.0,0.0
PCDH1,0.0007467929424085074,0.0,0.0,0.0
PCDH8,0.0,0.0,0.0003494133895578199,0.0
PCDHGC3,0.0007358749169346988,0.0,0.0,0.0
PCDP1,0.000532606972084086,0.0,0.0,0.0
PCID2,0.0008167967527993977,0.0,0.0,0.0
PCK1,0.0,0.0,0.0,0.0020402433125927383
PCOLCE2,0.0006328601354053519,0.0,0.0,0.0
PCP4,0.00042618833555408114,0.0,0.0,0.0
PCP4L1,0.000577627771243732,0.0,0.0,0.0
PCSK1,0.0,0.0,0.001741557144011578,0.0
PCSK1N,0.0,0.001931977616152494,0.0,0.0
PCSK2,0.00031289776534350257,0.0,0.0,0.0
PCSK9,0.0,0.0,0.003902318525429581,0.0
PDC,0.0,0.0,0.0004343561977946092,0.0
PDCL2,0.0,0.0,0.0,0.0006660764204848217
PDE4C,0.0,0.002006160396071538,0.0,0.0
PDGFB,0.0006956708937193802,0.0,0.0,0.0
PDGFRA,0.0,0.0,0.005139269473483151,0.0
PDIA2,0.0,0.0,0.002190606151879578,0.0
PDK4,0.0,0.002731365298089483,0.0,0.0
PDLIM3,0.0008002912672301695,0.0,0.0,0.0
PDLIM4,0.000763876441091055,0.0,0.0,0.0
PDPN,0.0,0.0030993019623702265,0.0,0.0
PDZD2,0.0005707558375631584,0.0,0.0,0.0
PDZK1IP1,0.000876845892905345,0.0,0.0,0.0
PEBP4,0.0006776240398479671,0.0,0.0,0.0
PEG10,0.0,0.0,0.00542210606739592,0.0
PENK,0.0,0.0,0.0031561992638902154,0.0
PER1,0.0008748549588483564,0.0,0.0,0.0
PERP,0.0,0.003721544143095853,0.0,0.0
PEX5L,0.0,0.0,0.0008379493244980568,0.0
PF4,0.0,0.0,0.0,0.005134936835460679
PFN2,0.0,0.003532737803569457,0.0,0.0
PGA3,0.0001833586042807266,0.0,0.0,0.0
PGA4,0.0001856706567340037,0.0,0.0,0.0
PGA5,3.5001905195445177e-05,0.0,0.0,0.0
PGAM2,0.0002972914112838821,0.0,0.0,0.0
PGAP3,0.0007697207959035054,0.0,0.0,0.0
PGC,0.0007652251383554666,0.0,0.0,0.0
PGF,0.0,0.002571338899936362,0.0,0.0
PGM5,0.0,0.002015092102014968,0.0,0.0
PHACTR1,0.0005777562186022474,0.0,0.0,0.0
PHACTR3,0.0004964490406620022,0.0,0.0,0.0
PHGDH,0.0007893090180771033,0.0,0.0,0.0
PHGR1,0.0,0.0,0.0,0.0016949083068952232
PHLDB2,0.0007290672069333829,0.0,0.0,0.0
PHYHD1,0.0,0.0028072847986086386,0.0,0.0
PI15,0.00037236889233613053,0.0,0.0,0.0
PI16,0.00033068772449788484,0.0,0.0,0.0
PI3,0.0007344619959910295,0.0,0.0,0.0
PID1,0.0006418514505014296,0.0,0.0,0.0
PIFO,0.0005881604546419944,0.0,0.0,0.0
PIGR,0.0008143562529876053,0.0,0.0,0.0
PIGY,0.0,0.001888559601149709,0.0,0.0
PILRA,0.0007311223646696292,0.0,0.0,0.0
PIM2,0.0,0.003226826875006978,0.0,0.0
PIP,0.00033852301336732393,0.0,0.0,0.0
PIP5K1B,0.0005518740758613952,0.0,0.0,0.0
PIR,0.0007793543477921601,0.0,0.0,0.0
PITPNC1,0.0,0.002904044946329131,0.0,0.0
PITX1,0.0005514245101065914,0.0,0.0,0.0
PITX2,0.00030872322619175224,0.0,0.0,0.0
PKDCC,0.0,0.0028762574167273485,0.0,0.0
PKHD1L1,0.0004218853490438154,0.0,0.0,0.0
PKIB,0.0,0.002285772412689473,0.0,0.0
PKIG,0.0008930302600782848,0.0,0.0,0.0
PKP1,0.0006552099757870307,0.0,0.0,0.0
PLA1A,0.0005658106142603156,0.0,0.0,0.0
PLA2G10,0.0005337629983107246,0.0,0.0,0.0
PLA2G16,0.0,0.0,0.00624582173213538,0.0
PLA2G1B,0.0005148812366089615,0.0,0.0,0.0
PLA2G2A,0.0005728752189786624,0.0,0.0,0.0
PLA2G2D,0.0,0.0,0.002803112671814048,0.0
PLA2G2F,7.443524425967149e-05,0.0,0.0,0.0
PLA2G4A,0.0,0.002469120487472662,0.0,0.0
PLA2G4F,0.0005922065464352294,0.0,0.0,0.0
PLAC8,0.0,0.0030725068445399367,0.0,0.0
PLAC9,0.0006722934744695782,0.0,0.0,0.0
PLAT,0.0008434495796913423,0.0,0.0,0.0
PLAU,0.00089065398394575,0.0,0.0,0.0
PLBD1,0.0,0.0,0.005731114229251916,0.0
PLCB2,0.0007466644950499921,0.0,0.0,0.0
PLCH2,0.0005180281968925886,0.0,0.0,0.0
PLCXD2,0.000554057680956157,0.0,0.0,0.0
PLD1,0.0006577146992780809,0.0,0.0,0.0
PLEK,0.0007446093373137458,0.0,0.0,0.0
PLEK2,0.0006478884763516531,0.0,0.0,0.0
PLEKHB1,0.0006957351173986379,0.0,0.0,0.0
PLEKHS1,0.0004701173321663463,0.0,0.0,0.0
PLGLB2,0.0,0.0010231765364084866,0.0,0.0
PLIN2,0.0,0.0,0.006464377281977064,0.0
PLK2,0.0008000985961923964,0.0,0.0,0.0
PLLP,0.0007710052694886594,0.0,0.0,0.0
PLN,0.0005498831418044067,0.0,0.0,0.0
PLOD2,0.0,0.003113940035999737,0.0,0.0
PLP1,0.0,0.0,0.0,0.002612044301255093
PMAIP1,0.0006722934744695782,0.0,0.0,0.0
PMP2,0.0,0.0,0.0,0.0006507054261659412
PNCK,0.0,0.0,0.003316901874067925,0.0
PNLDC1,0.0001771289073927299,0.0,0.0,0.0
PNLIP,4.020402321531868e-05,0.0,0.0,0.0
PNLIPRP1,2.7487734722294563e-05,0.0,0.0,0.0
PNLIPRP3,5.30487590668582e-05,0.0,0.0,0.0
PNMA5,0.0,0.0,0.0006855114199866295,0.0
PODN,0.0,0.0,0.0054312890736917885,0.0
PODNL1,0.0006303554119143017,0.0,0.0,0.0
PODXL,0.0007706199274131133,0.0,0.0,0.0
PODXL2,0.0006712016719221974,0.0,0.0,0.0
POLB,0.0008230264496873944,0.0,0.0,0.0
POMC,0.00043068399310211997,0.0,0.0,0.0
PON3,0.0007244431020268287,0.0,0.0,0.0
POSTN,0.0009234080603671758,0.0,0.0,0.0
POTEF,0.0,0.0,0.0,0.0009714468409532476
POU2AF1,0.0,0.0024351303842990533,0.0,0.0
POU2F3,0.0004972197248130947,0.0,0.0,0.0
POU3F2,0.0,0.0,0.000582202599158102,0.0
POU3F3,0.0,0.0,0.0,0.00041706631251895755
POU4F3,5.29203117083428e-05,0.0,0.0,0.0
PPARG,0.0006885420653217758,0.0,0.0,0.0
PPBP,0.0004049945213990409,0.0,0.0,0.0
PPP1R14A,0.0007570045074104814,0.0,0.0,0.0
PPP1R14C,0.0006766606846591017,0.0,0.0,0.0
PPP1R14D,0.0,0.0,0.0,0.005749776608215899
PPP1R15A,0.0009237291787634643,0.0,0.0,0.0
PPP1R1B,0.0006694034089029818,0.0,0.0,0.0
PPY,0.0,0.0,0.0002681437838393782,0.0
PRAC1,0.0,0.0,0.0,0.0003627554659255798
PRAM1,0.0005825087708673171,0.0,0.0,0.0
PRAME,0.0004588139646169915,0.0,0.0,0.0
PRAP1,0.0,0.0,0.0014004084601200403,0.0
PRB3,0.0,0.0,0.0017897679270648908,0.0
PRB4,0.0,0.0,0.00024977777124764,0.0
PRELP,0.0007532795340135349,0.0,0.0,0.0
PREP,0.0007792901241129024,0.0,0.0,0.0
PRF1,0.0,0.002484750972873665,0.0,0.0
PRG4,0.00043556499272570496,0.0,0.0,0.0
PRH1,0.0,0.0,0.0,0.00021724338637351106
PRH2,0.00011977716181560599,0.0,0.0,0.0
PRKAG3,0.0,0.0,0.0003025800574488874,0.0
PRKX,0.0,0.0027316134010323566,0.0,0.0
PRL,0.0,0.0,0.0,0.0013956862841543493
PRM1,0.0,0.0,0.0,0.0003658296647893559
PRM2,0.0,0.0,0.0,0.000337137142060779
PRND,0.00011785045143787506,0.0,0.0,0.0
PROC,0.00038213089158330057,0.0,0.0,0.0
PROCR,0.0007536648760890811,0.0,0.0,0.0
PRODH,0.0008078054377033201,0.0,0.0,0.0
PRODH2,0.0,0.0,0.0,0.00022339178410106327
PROK1,6.415945557843988e-05,0.0,0.0,0.0
PROM1,0.0004718513715063041,0.0,0.0,0.0
PROM2,0.0007109561293827122,0.0,0.0,0.0
PROS1,0.0007514170473150617,0.0,0.0,0.0
PRPH,0.0002831622018471886,0.0,0.0,0.0
PRR15,0.0,0.0,0.003655295656070702,0.0
PRR15L,0.0007358749169346988,0.0,0.0,0.0
PRR4,0.0006633663830527583,0.0,0.0,0.0
PRRX1,0.0007340766539154833,0.0,0.0,0.0
PRSS1,0.00029035525392405074,0.0,0.0,0.0
PRSS12,0.000548534444539995,0.0,0.0,0.0
PRSS21,0.000550011589162922,0.0,0.0,0.0
PRSS22,0.000759188112505243,0.0,0.0,0.0
PRSS3,0.0,0.0013471989798006989,0.0,0.0
PRSS50,0.0003286325667616385,0.0,0.0,0.0
PRSS56,0.0,0.0,0.00019192483158366453,0.0
PRX,0.0,0.0022490531771442606,0.0,0.0
PSAT1,0.0,0.002703577768487701,0.0,0.0
PSCA,0.0,0.0,0.0036199410818316055,0.0
PSG1,0.0,0.0,0.00017309966867713283,0.0
PSG4,0.0,0.0,0.0,0.0016785125796217506
PSG5,0.0,0.0,0.0,0.0010636728068665305
PSG9,0.0,0.0,0.0,0.0004344867727470221
PSORS1C2,0.00019825849786851243,0.0,0.0,0.0
PSPH,0.0,0.002634357047426118,0.0,0.0
PTCH2,0.00028746518835745435,0.0,0.0,0.0
PTCHD2,0.0,0.0,0.0009366666421786498,0.0
PTGDS,0.001000861817551959,0.0,0.0,0.0
PTGES,0.0007098001031560736,0.0,0.0,0.0
PTGIS,0.0,0.0023090940893195403,0.0,0.0
PTGR1,0.000887057457907319,0.0,0.0,0.0
PTGS2,0.0007128828397604431,0.0,0.0,0.0
PTH,1.4000762078178072e-05,0.0,0.0,0.0
PTHLH,0.000623290807195955,0.0,0.0,0.0
PTN,0.0006539897258811344,0.0,0.0,0.0
PTPLA,0.0006515492260693419,0.0,0.0,0.0
PTPN13,0.0006686327247518895,0.0,0.0,0.0
PTPN21,0.0006064642032304383,0.0,0.0,0.0
PTPRB,0.0006325390170090634,0.0,0.0,0.0
PTPRC,0.0007805745976980563,0.0,0.0,0.0
PTPRCAP,0.0007183418524973474,0.0,0.0,0.0
PTPRE,0.0,0.0,0.005226048882979114,0.0
PTPRM,0.0007907861627000302,0.0,0.0,0.0
PTPRN,0.0002868229515648774,0.0,0.0,0.0
PTPRZ1,0.0005382586558587634,0.0,0.0,0.0
PTRF,0.0,0.0037121162312666774,0.0,0.0
PTX3,0.0004874577255659246,0.0,0.0,0.0
PVALB,0.0,0.001443214818692572,0.0,0.0
PVRL1,0.0007483343107106922,0.0,0.0,0.0
PYDC1,0.0,0.0,0.0,0.0013557216989252602
PYDC2,0.0,0.0,0.0,9.325069886787503e-05
PYY,6.961846831534417e-05,0.0,0.0,0.0
QPCT,0.0,0.002524447443733354,0.0,0.0
QPRT,0.0,0.002728884268660753,0.0,0.0
QRFPR,0.0,0.0,0.0,0.001687735176213079
RAB11FIP1,0.0,0.0,0.0061085357880121365,0.0
RAB17,0.0007280396280652597,0.0,0.0,0.0
RAB3IP,0.0007374805089161413,0.0,0.0,0.0
RAB6B,0.0006128865711562079,0.0,0.0,0.0
RAC3,0.0,0.002703329665544828,0.0,0.0
RAET1L,0.0,0.0,0.0,0.004522146528614643
RAI2,0.0006315756618201979,0.0,0.0,0.0
RALYL,0.0,0.0,0.0,0.0005738504545715386
RAMP1,0.0,0.003031569858965882,0.0,0.0
RAMP2,0.0008528262368629661,0.0,0.0,0.0
RAMP3,0.0007693996775072169,0.0,0.0,0.0
RAP1GAP,0.0,0.0028112544456946075,0.0,0.0
RAPGEFL1,0.0006763395662628132,0.0,0.0,0.0
RARRES1,0.0007676014144880015,0.0,0.0,0.0
RARRES3,0.0009680435174512755,0.0,0.0,0.0
RASAL1,0.0004739065292425504,0.0,0.0,0.0
RASD1,0.0007506463631639693,0.0,0.0,0.0
RASGEF1B,0.0,0.0,0.004865156735551458,0.0
RASGEF1C,0.00010481304454856244,0.0,0.0,0.0
RASGRF1,0.0005059541451921415,0.0,0.0,0.0
RASGRP2,0.0006380622534252255,0.0,0.0,0.0
RASIP1,0.0006589349491839771,0.0,0.0,0.0
RASL11A,0.0006767891320176171,0.0,0.0,0.0
RASL12,0.0006358786483304637,0.0,0.0,0.0
RASSF2,0.0,0.0025410703409058486,0.0,0.0
RAX,0.0,0.0,0.0,0.00047547609093070346
RBBP8NL,0.00037763523403526174,0.0,0.0,0.0
RBFOX3,0.0,0.0,0.0009678888635846048,0.0
RBM46,3.7442405007237686e-05,0.0,0.0,0.0
RBP1,0.0008403026194077151,0.0,0.0,0.0
RBP2,0.0,0.0,0.0,0.0047803792331718355
RBP4,0.0,0.002223746676971209,0.0,0.0
RBP7,0.0006355575299341752,0.0,0.0,0.0
RCAN1,0.0008039520169478583,0.0,0.0,0.0
RCAN2,0.0006415945557843988,0.0,0.0,0.0
RCN3,0.0008198794894037673,0.0,0.0,0.0
RDH10,0.0,0.003122623639000294,0.0,0.0
RDH12,0.0,0.0,0.0019339411259100359,0.0
RECQL4,0.0,0.002650235635769994,0.0,0.0
REEP6,0.0006128223474769503,0.0,0.0,0.0
REG1A,0.00018695513031915763,0.0,0.0,0.0
REG1B,0.0,0.0,0.0,0.0005543805284342901
REG3A,0.0,0.0,0.0,0.0006035677102547076
REG3G,1.85606433054746e-05,0.0,0.0,0.0
REG4,0.0,0.0,0.0,0.0014079830796094538
RELB,0.0007722897430738133,0.0,0.0,0.0
RELN,0.00031199863383389484,0.0,0.0,0.0
RERGL,0.0003102003708146793,0.0,0.0,0.0
RET,0.0002910617143958854,0.0,0.0,0.0
RETN,0.0005453874842563678,0.0,0.0,0.0
RETNLB,0.0,0.0,0.0,0.0005984440454817474
RFTN1,0.0007926486493985035,0.0,0.0,0.0
RFX4,0.0,0.0,0.0,0.0006578785568480854
RGCC,0.0009746585564148184,0.0,0.0,0.0
RGL3,0.0006812205658863982,0.0,0.0,0.0
RGMA,0.0005928487832278064,0.0,0.0,0.0
RGN,0.0005579111017116189,0.0,0.0,0.0
RGS1,0.000923343836687918,0.0,0.0,0.0
RGS16,0.0,0.0,0.005248547248403994,0.0
RGS2,0.000905296982816505,0.0,0.0,0.0
RGS5,0.0,0.0,0.005824780893469781,0.0
RHAG,0.0,0.0,0.0001579477082889488,0.0
RHCG,0.00038315847045142373,0.0,0.0,0.0
RHOB,0.0010315607362371385,0.0,0.0,0.0
RHOBTB2,0.0,0.003019412814765102,0.0,0.0
RHOF,0.0,0.0,0.005257271104385069,0.0
RHOU,0.000793612004587369,0.0,0.0,0.0
RHOV,0.0006372273455948754,0.0,0.0,0.0
RHOXF1,0.00016351348739009804,0.0,0.0,0.0
RHOXF2,0.0,0.0,0.0001933022825280449,0.0
RHOXF2B,0.0,0.0,5.831208997876889e-05,0.0
RIIAD1,0.00034025705270728174,0.0,0.0,0.0
RIMKLB,0.0007446735609930034,0.0,0.0,0.0
RMI2,0.0,0.0026378304886263406,0.0,0.0
RNASE1,0.0,0.004540283854576941,0.0,0.0
RNASE4,0.0007738953350552558,0.0,0.0,0.0
RNASE7,0.0,0.0,0.0014858104186716231,0.0
RND1,0.00068507398664186,0.0,0.0,0.0
RNF113B,1.9010209060278484e-05,0.0,0.0,0.0
RNF128,0.00059162853332191,0.0,0.0,0.0
RNF144B,0.0007007445643807382,0.0,0.0,0.0
RNF212,0.0005412771687838752,0.0,0.0,0.0
ROBO1,0.0,0.0026790155771432684,0.0,0.0
ROBO4,0.0006577789229573386,0.0,0.0,0.0
ROPN1L,0.000428757282724389,0.0,0.0,0.0
RORC,0.0005972159934173297,0.0,0.0,0.0
ROS1,0.0005809674025651323,0.0,0.0,0.0
RP1-170O19.20,0.0,0.0,0.0,0.0005513063295705139
RP11-1220K2.2,0.0,0.0,0.0004655784192005642,0.0
RP11-169F17.1,0.0,0.0,0.0,0.003725929022896633
RP11-389E17.1,2.3441642929059615e-05,0.0,0.0,0.0
RP11-47I22.3,0.0,0.0013623332593159553,0.0,0.0
RP11-553A10.1,0.0,0.0,0.0014623937526171567,0.0
RP11-598P20.5,0.0,0.0010829693456408933,0.0,0.0
RP11-599B13.6,0.0,0.0011139822135000255,0.0,0.0
RP11-603J24.9,5.619571935048538e-05,0.0,0.0,0.0
RP11-664D7.4,0.00045239159669122173,0.0,0.0,0.0
RP11-685N3.1,0.00015715534314358597,0.0,0.0,0.0
RP11-77K12.1,6.518703444656304e-05,0.0,0.0,0.0
RP11-817J15.3,0.0,0.0,0.0005927630563983514,0.0
RPL10L,0.0,0.0,0.0,0.00036480493183476385
RPL39L,0.0,0.0029841821968771285,0.0,0.0
RPRM,0.00028990568816924687,0.0,0.0,0.0
RPS6KA2,0.0,0.002938531255388486,0.0,0.0
RRAD,0.0007190483129691821,0.0,0.0,0.0
RRAS2,0.0008065851877974238,0.0,0.0,0.0
RRM2,0.0,0.0028881663579852553,0.0,0.0
RSAD2,0.0,0.0,0.0043628462911674175,0.0
RSPH1,0.0005191199994399695,0.0,0.0,0.0
RSPH4A,0.00034706476270859773,0.0,0.0,0.0
RSPO2,0.000324072685534342,0.0,0.0,0.0
RSPO3,0.0004374917031034359,0.0,0.0,0.0
RSPO4,0.0004082057053619258,0.0,0.0,0.0
RTKN2,0.000592078099076714,0.0,0.0,0.0
RTN4RL2,0.0,0.002141128396994481,0.0,0.0
RTP1,0.0,0.0,0.0,0.0005902461818450112
RUNDC3A,0.00036973572148656493,0.0,0.0,0.0
RYR2,0.00036485472186297994,0.0,0.0,0.0
S100A1,0.0004795582130172278,0.0,0.0,0.0
S100A12,0.0,0.0,0.004223723745785,0.0
S100A2,0.0009188481791398792,0.0,0.0,0.0
S100A3,0.0,0.0,0.004026748260738608,0.0
S100A6,0.001387359919324783,0.0,0.0,0.0
S100A7,0.0004231055989497116,0.0,0.0,0.0
S100A7A,0.0,0.0,0.0,0.0018066041989457547
S100A8,0.0010636725758659874,0.0,0.0,0.0
S100A9,0.0012254520239161275,0.0,0.0,0.0
S100B,0.0006262450964418091,0.0,0.0,0.0
S100P,0.0008925164706442232,0.0,0.0,0.0
S1PR1,0.0007304801278770522,0.0,0.0,0.0
SAA1,0.0007774918610936869,0.0,0.0,0.0
SAA2,0.0006421083452184603,0.0,0.0,0.0
SALL1,0.0,0.0,0.0008714672974779791,0.0
SAMHD1,0.0,0.0,0.0060254295810345205,0.0
SAMSN1,0.0006868722496610756,0.0,0.0,0.0
SAP25,0.000529010446045655,0.0,0.0,0.0
SASH3,0.0007129470634397008,0.0,0.0,0.0
SBK1,0.0004966417116997753,0.0,0.0,0.0
SBK2,0.0,0.0,0.0,0.00040989318183681333
SBP1,0.0,0.0,0.0,3.176672159235303e-05
SBSN,0.0003649831692214953,0.0,0.0,0.0
SC5D,0.0008350362777085839,0.0,0.0,0.0
SCARA5,0.0003997281796999097,0.0,0.0,0.0
SCARF1,0.0006328601354053519,0.0,0.0,0.0
SCEL,0.0006988178540030073,0.0,0.0,0.0
SCG2,0.0003870118912068856,0.0,0.0,0.0
SCG3,0.0,0.0,0.0,0.0025956485739816204
SCG5,0.0005310656037819013,0.0,0.0,0.0
SCGB1A1,0.0009376657171623847,0.0,0.0,0.0
SCGB1C1,0.0,0.0,0.0,0.00048469868752203175
SCGB1D2,0.0,0.0,0.0005574084821592554,0.0
SCGB2A1,0.00035400092006842904,0.0,0.0,0.0
SCGB2A2,0.0,0.0,0.00021166829511978314,0.0
SCGB3A1,0.0009334911780106343,0.0,0.0,0.0
SCGB3A2,0.0009963019363246626,0.0,0.0,0.0
SCGN,0.0,0.0,0.0,0.0012368526761925842
SCHIP1,0.0005038989874558952,0.0,0.0,0.0
SCIN,0.0005796829289799783,0.0,0.0,0.0
SCN3A,0.00016351348739009804,0.0,0.0,0.0
SCN4B,0.0004898982253777171,0.0,0.0,0.0
SCN7A,0.000490990027925098,0.0,0.0,0.0
SCNN1B,0.0,0.002890895490356859,0.0,0.0
SCNN1G,0.0005272121830264394,0.0,0.0,0.0
SCTR,0.0005424974186897714,0.0,0.0,0.0
SCUBE2,0.0005654894958640272,0.0,0.0,0.0
SCXA,0.0,0.0017131508205384578,0.0,0.0
SDC2,0.0008347793829915531,0.0,0.0,0.0
SDCBP2,0.0007094147610805274,0.0,0.0,0.0
SDPR,0.0007513528236358039,0.0,0.0,0.0
SDR16C5,0.0,0.0028894068726996206,0.0,0.0
SDS,0.0006030603482297803,0.0,0.0,0.0
SEC11C,0.0009708051356593566,0.0,0.0,0.0
SEC14L6,0.0004339594007442625,0.0,0.0,0.0
SECISBP2L,0.0006950928806060609,0.0,0.0,0.0
SECTM1,0.0007792259004336447,0.0,0.0,0.0
SELE,0.0003852136281876701,0.0,0.0,0.0
SELENBP1,0.0009162150082903136,0.0,0.0,0.0
SELL,0.0006663206722986124,0.0,0.0,0.0
SELP,0.0005862979679435212,0.0,0.0,0.0
SELPLG,0.0007640691121288281,0.0,0.0,0.0
SELV,0.0,0.0,0.0,0.0006158645057098121
SEMA3A,0.0,0.001832240233117525,0.0,0.0
SEMA3G,0.0005496904707666336,0.0,0.0,0.0
SEMA5A,0.0004959352512279407,0.0,0.0,0.0
SEMA6D,0.0004904762384910364,0.0,0.0,0.0
SEPT1,0.0,0.0,0.0021988708575458597,0.0
SEPT4,0.000691881696643176,0.0,0.0,0.0
SERPINA1,0.0,0.004311781044190856,0.0,0.0
SERPINA10,0.0,0.0,0.0,0.0009314822557241583
SERPINA11,0.0,0.0,0.0,0.0013926120852905733
SERPINA3,0.0008473030004468041,0.0,0.0,0.0
SERPINA4,0.0,0.0,0.0,0.0015227531705237615
SERPINA6,0.0,0.0,0.0,0.001594484477345204
SERPINA7,0.0,0.0,0.0,0.0001506357443250289
SERPINA9,0.00010641863653000489,0.0,0.0,0.0
SERPINB1,0.0,0.0038582488646189076,0.0,0.0
SERPINB13,0.0,0.0,0.0,0.004746563045670298
SERPINB2,0.00038611275969727783,0.0,0.0,0.0
SERPINB3,0.0,0.0,0.0,0.007404720329882032
SERPINB4,0.0,0.0,0.0,0.005167728290007624
SERPINB5,0.0,0.0,0.0036470309504044196,0.0
SERPINB7,0.0,0.0,0.0,0.004519072329750867
SERPINC1,0.0,0.0,0.0008778954018850876,0.0
SERPIND1,0.00034578028912344373,0.0,0.0,0.0
SERPINE1,0.0,0.0034516081412499676,0.0,0.0
SERPINE2,0.0,0.0029370426377312475,0.0,0.0
SERPINF2,0.0,0.0024135454282690973,0.0,0.0
SERPINI1,0.0006157766367228043,0.0,0.0,0.0
SERTAD1,0.0007448020083515188,0.0,0.0,0.0
SESN3,0.0,0.002681744709514872,0.0,0.0
SEZ6,0.0,0.0,0.0,0.00178918373871769
SEZ6L,0.0,0.0,0.0,0.0015043079773411048
SEZ6L2,0.0,0.0027363273569469444,0.0,0.0
SFRP1,0.0004178392572505804,0.0,0.0,0.0
SFRP2,0.0008839747213029495,0.0,0.0,0.0
SFRP4,0.000730737022594083,0.0,0.0,0.0
SFRP5,0.00029298842477361634,0.0,0.0,0.0
SFTA2,0.0009498039925420895,0.0,0.0,0.0
SFTA3,0.0008336875804441723,0.0,0.0,0.0
SFTPC,0.001134896636162774,0.0,0.0,0.0
SFTPD,0.0009107559955534093,0.0,0.0,0.0
SGCA,0.0,0.0022297011476001623,0.0,0.0
SGK1,0.0009760072536792301,0.0,0.0,0.0
SGMS2,0.0,0.002626665856197053,0.0,0.0
SH2D3C,0.0006903403283409912,0.0,0.0,0.0
SH3BP5,0.0008097963717603087,0.0,0.0,0.0
SH3GL3,0.00031752187025005683,0.0,0.0,0.0
SH3TC1,0.0007053044456080348,0.0,0.0,0.0
SHE,0.0005773066528474435,0.0,0.0,0.0
SHISA2,0.0005040274348144106,0.0,0.0,0.0
SHISA3,0.00040460917932349475,0.0,0.0,0.0
SHROOM4,0.0005460939447282025,0.0,0.0,0.0
SIGLEC1,0.0006071064400230151,0.0,0.0,0.0
SIK1,0.0,0.0,0.005974004745777654,0.0
SIRPA,0.0,0.0,0.005714125667604558,0.0
SIRPB1,0.000565746390581058,0.0,0.0,0.0
SLA,0.0007146811027796586,0.0,0.0,0.0
SLAIN1,0.000587389770490902,0.0,0.0,0.0
SLAMF7,0.0006960562357949264,0.0,0.0,0.0
SLC11A1,0.0008150627134594399,0.0,0.0,0.0
SLC12A3,0.0,0.0,0.0008374901741832634,0.0
SLC12A8,0.0006729999349414129,0.0,0.0,0.0
SLC13A2,0.0001379524630455344,0.0,0.0,0.0
SLC13A5,0.0,0.0,0.0013521976770667274,0.0
SLC14A1,0.00036543273497629923,0.0,0.0,0.0
SLC14A2,0.0,0.0,0.0,0.0024644827557938403
SLC15A3,0.0,0.0,0.006637936100968991,0.0
SLC16A1,0.0,0.0025795262970511727,0.0,0.0
SLC16A14,0.0,0.002032459308016082,0.0,0.0
SLC16A4,0.0,0.0023631805308658668,0.0,0.0
SLC16A5,0.0,0.0027797453719497294,0.0,0.0
SLC16A9,0.00047069534527966557,0.0,0.0,0.0
SLC17A9,0.0,0.002458948266814867,0.0,0.0
SLC18A3,0.0,0.0,0.0,0.0012880893239221858
SLC19A3,0.000429399519516966,0.0,0.0,0.0
SLC1A1,0.0,0.0021957110444265535,0.0,0.0
