i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35,Topic 36,Topic 37,Topic 38,Topic 39,Topic 40,Topic 41,Topic 42,Topic 43,Topic 44,Topic 45,Topic 46,Topic 47,Topic 48,Topic 49,Topic 50,Topic 51,Topic 52,Topic 53,Topic 54
20,c3ed7c7a-b80a-4de2-8dfb-b60bcf336375.FPKM.txt.gz,0.01888767575212152,0.013339868394118014,0.07698472750189826,0.014249510779566904,5.950098428361598e-05,0.011837449677462208,0.014692536898880296,0.010872074412944367,0.017077514382336473,0.006754562568190325,0.012825441136801204,0.004778650811942197,0.009781785717848171,0.042079944085089624,0.02511933158226014,0.010741160861815214,0.018138893235255752,0.016140661256407292,0.016559835631926246,0.0033065507140476887,0.01712739008167428,0.03924070063467369,0.01852893505896805,0.012079181137316626,0.013729074294569071,0.01699657023819308,0.019536234250399347,0.00544584366201641,0.006316639137347936,0.01885566175394015,0.06579261282559629,0.01678881858439397,0.0088933547096782,0.023448781243532796,0.013588456218710859,0.008558310046803684,0.010990684690444612,0.010011628065777413,0.013786041930505609,0.00011343273625566056,0.0162457966017301,0.00948780952221522,0.03486173488589934,0.014550255058190468,0.032849008356750524,0.01128748347656329,0.019023843132454425,0.0071956202480151915,0.018434032640304434,8.82566367419946e-05,0.013210108225743986,0.024153832110679792,0.011368298705343689,0.10318789271337452
21,24d7f10a-ac34-4f7e-8424-d2fc0d32ac58.FPKM.txt.gz,0.017743651773716347,0.012691429716997625,0.025654733582676385,0.015859504324269545,2.837020408339385e-05,0.00848163167273126,0.01412548830355111,0.010544945576469657,0.012694629175039069,0.0008546365315759502,0.008816229438101935,0.08513815392551748,0.008643885466738948,0.00530040694896892,0.013674574570890344,0.006034407835822883,0.008567081238705705,0.012663993190627668,0.009362175248909161,0.010041466594321749,0.011455803536907748,0.0323811825876002,0.011067160967385766,0.010995627197318246,0.012135708141235263,0.010389482475097278,0.006889168758938256,0.011026313391090167,0.0180927252012363,0.0126514248815175,0.002901203829144613,0.014559168714752048,0.022012038534826757,0.018028205545055152,0.008219697933431483,0.01209436817571628,0.00978400801166165,0.006984336994290611,0.008908016458186705,4.52712338676616e-05,0.021013720906934534,0.0075053964598013915,0.248379854626723,0.007212716467927049,0.04882093366469915,0.011202782057776101,0.022820089072924127,0.033293479526784006,0.009374553695359064,3.704792647297559e-05,0.010086417749795566,0.010020420309797141,0.010270525142022393,0.03241975450400879
22,e6981360-42ea-402a-aead-f6f2b31ef30c.FPKM.txt.gz,0.018076913790079183,0.01640958801778408,0.08281645042388418,0.01659446289662714,9.242370247697529e-05,0.015808964594007706,0.014509296639133262,0.01784301970252923,0.05302187118247107,0.001016714901573791,0.015784004479350716,0.06687710596788683,0.00941694741105827,0.002754563046250827,0.015844163688223434,0.010648453531439294,0.016557288563639208,0.019121955554845152,0.013635097418079764,0.016533648799878235,0.01779618052328131,0.0009749443834844899,0.015458869981518469,0.018808250709736116,0.01213733961513348,0.019558933774291642,0.009341392756874761,0.017760840324988918,0.018240350635150067,0.015501337096855295,0.0036621576725985577,0.025183697154079573,0.013878543325552307,0.016940505393333645,0.013758775994212248,0.02150521219124372,0.018374808137395497,0.011860548322764996,0.015331751940866464,0.0001714843979998862,0.021950733551441608,0.015361377803171964,0.03351176873218873,0.012479871891197255,0.02093913364509354,0.022759338915199812,0.02256465196816592,0.010165300603965319,0.010282614705587112,0.00015264672017551502,0.021054281827577976,0.014766748094915006,0.01794608755425653,0.06645658534448384
23,ad778372-ad13-4d11-ac15-900de7d9637a.FPKM.txt.gz,0.017272493041036435,0.024537986436696458,0.006782165631427019,0.01685926637632906,2.5828011375351108e-05,0.025187429316743334,0.02733929918326405,0.022386881037120155,0.005423909436514432,0.0057993870270625246,0.0162443141645781,0.00288353354744859,0.041372238617846245,0.0028130725758005962,0.011439793921073572,0.03909353880158491,0.014610603249856455,0.014424951769412742,0.024895856112399844,0.001937442398855591,0.015295738912284048,0.00014026110200089195,0.018177685188592637,0.014635186963669939,0.03536614647081697,0.010917775824390684,0.04568397666861181,0.013874191959347467,0.00808155998822515,0.022482640262424518,0.1795108069806343,0.009070813765396337,0.02699294477790984,0.015365001707760268,0.016790669423055418,0.01457629978280228,0.018385254134751335,0.029487684730678698,0.022587902597993127,3.4130896666959006e-05,0.010975790338933826,0.019741558574970626,0.007006435609428758,0.020925663127396955,0.007697653114930699,0.011736612021364156,0.01380147606164129,0.00657285784847582,0.01461800783287185,2.9379931276378087e-05,0.013578216497931282,0.0118622912589584,0.014670888663546494,0.007996506323835587
24,3067f41a-e3f1-47f5-9545-56d54fa75b98.FPKM.txt.gz,0.02223124817548229,0.01688676240374831,0.0385945954872559,0.020049658142313194,3.56619276114978e-05,0.015071404192672135,0.022610102648817194,0.01640563920677697,0.01808840135694526,0.0021736434674325075,0.01564103917028916,0.0872479405280583,0.01270270919615902,0.0047273863538618,0.0237613304191224,0.012183319927886316,0.020861912180499945,0.02260767366710695,0.022579713232812434,0.003842663671918094,0.021895905509816294,0.0033391103938765236,0.019381954015704975,0.017225479696101432,0.015877925451426227,0.021157165471582615,0.014030718894145337,0.006965246173566848,0.034105336246170355,0.022278969971558444,0.006772279063062334,0.0221287139068504,0.021379560851740084,0.023198345804545037,0.012673369846760256,0.014507998023725746,0.017567372144578684,0.014746786878139257,0.01666349392109554,5.955348116870875e-05,0.021409582980917767,0.011860354322937472,0.025208256941730567,0.01757928082484682,0.026975955645415505,0.017343625248159057,0.02337877396258963,0.019590236905933353,0.011717653935661876,4.9586018904466686e-05,0.02003307691950575,0.023060816702982056,0.015283760716530481,0.04225094777150048
25,63b48baa-7826-4b1e-ae67-7cdbd36a4e92.FPKM.txt.gz,0.01497413967592235,0.017962722300181228,0.0029994966507808406,0.014291969616320137,4.0282083501830435e-05,0.02025012240227217,0.016502861796426998,0.01997380371026724,0.20495769943848555,0.011687054255017993,0.020217156812716016,0.005258601789100679,0.016604941657140014,0.0012473070900516484,0.012785161510324878,0.015973057878909395,0.022164414201518396,0.019942437865023435,0.017923915639167537,0.029744860856407616,0.02083415442399974,0.005023373836444536,0.015701778910079872,0.0207822891965217,0.011696259957773587,0.022252838352822216,0.008208255531280061,0.03794235558339782,0.005858627230293174,0.015392304029074022,0.003746292598493484,0.01944069814035129,0.012558143576235217,0.013450546399765161,0.01383413736822277,0.03410306243944922,0.02449770530902094,0.020402193330194593,0.017381159137728135,7.42217557117145e-05,0.018229830438977485,0.02240915199890797,0.006717272324830704,0.01458356414582813,0.011334858840557308,0.02989134865493568,0.017033835381039083,0.007414200919330759,0.004927317241950955,5.577917602519684e-05,0.021368727894801907,0.013010505336591613,0.022123950104881288,0.0022172532049465035
26,720b9121-0bc4-4ff8-8a36-f146fea4da3c.FPKM.txt.gz,0.02136832718099356,0.02110361264315297,0.01396876970170634,0.024988107231870987,2.9545863984652328e-05,0.017708789972479953,0.016604621632630972,0.021640463671711803,0.02238159549613822,0.001740514931898425,0.020106634603635914,0.007697320737627105,0.010821032445027754,0.009805737455491634,0.025946915136762384,0.011486777160063058,0.0174263407158864,0.024868648556252804,0.01699995255553157,0.036630444414530824,0.02102354729206475,0.014194067894449693,0.021185908481938923,0.028072108734277415,0.011989233310065638,0.022407632429990474,0.010001970179375373,0.02567627633771691,0.004870533780744214,0.01927718638601567,0.005511443593953136,0.03346887983069892,0.008475129395422635,0.022357592009786823,0.015173761096858744,0.026938608338407225,0.022817175321565294,0.014292562766535745,0.016362375520975737,3.951714832431468e-05,0.030449872732973123,0.01849841799472173,0.052672059266004496,0.016051995373715627,0.030450047438212145,0.028965175185066864,0.02835837178240895,0.006054455190083925,0.009483790623569705,3.589313716517099e-05,0.02169481524404654,0.02129613801609996,0.026683260365348918,0.02184604569403772
27,2656413d-a5d2-4812-9ce9-a02c15ab04bd.FPKM.txt.gz,0.0070173479058195576,0.005932905000227194,0.008223626005980655,0.0038947748228930676,0.16109216409345484,0.0069743571635675575,0.005981676380340086,0.0068420665266586645,0.0038110919506464014,0.0007794600326371029,0.006806898062031846,0.0001839129481724724,0.0044499062192978,0.0004559667763535201,0.0043575528516042765,0.007722463559542598,0.0070484194971955775,0.0059541227005561045,0.006519382013134127,0.0009081354655583064,0.006352616896545827,8.905787583296339e-05,0.008830567767890858,0.003586139677531023,0.004923683111629827,0.0056013390557080114,0.007291440308558115,0.0015481303281147181,0.0006641022042247637,0.007076919392708003,0.011890261051172442,0.005973779081850632,0.00281267902383871,0.008086742084752633,0.00405321512310872,0.0044919163138023716,0.005278318176439503,0.007101614593001027,0.0092835877591884,0.3477032507913567,0.005303362003899254,0.004640789571823938,0.0024077910452748623,0.008255071356351453,0.004492197968520532,0.005267724229405015,0.007974173636617374,0.0008296864537479965,0.006838010299195132,0.20930726357829363,0.017372878551811403,0.005145099664562431,0.004259927354687462,0.010310433692882414
28,8e5a3c88-35f5-4620-86d7-53c014a2687b.FPKM.txt.gz,0.023305587952239366,0.018366983158302385,0.023470691433292966,0.01707358742963502,9.176810590529118e-05,0.025990996504991273,0.023179655982990766,0.022540091963367686,0.02969732507520967,0.003514690256180183,0.028567835867827254,0.003007126111229339,0.02472220497209164,0.002032955886536795,0.016772947270982774,0.02562847856927868,0.040421443902857374,0.02447583898982711,0.023905968405978903,0.0033072620296035133,0.02813902149416457,0.004265106188045523,0.02716252924538484,0.020618386684674382,0.019420217120871417,0.029443505903009988,0.017491115259203723,0.010310409032277281,0.0057114865422554706,0.025064433935154232,0.00834739484913997,0.021652667272900262,0.018246288339230716,0.02323669771129057,0.01563948993943844,0.024053060461403337,0.020490609775208363,0.0246748841424733,0.023896961795755064,0.00023590897276744557,0.021925322049837753,0.028874972551181977,0.007538754076599202,0.02343589674186421,0.02018716993054678,0.022037757551576543,0.0224733952984821,0.009207975197297744,0.009159753472213756,0.000154268397061113,0.028865649740075192,0.01793100948185297,0.02183021939799782,0.018204241580435737
29,915d5363-e343-4154-86cb-dbef1a586192.FPKM.txt.gz,0.011356154368183173,0.011790639247340504,0.002253393631058785,0.011312387766089334,0.0006168848182026051,0.014094625629519235,0.01627474992540572,0.010552869020426459,0.002223785517368928,0.05424552798348885,0.012220915841509604,0.0010554675883972038,0.024180387868942655,0.004726875393886959,0.01527658881646171,0.03656219886265666,0.015681089567644406,0.009420940275575851,0.01709901224790182,0.0010951822412744862,0.009713558511042648,0.00026901217503881906,0.012971084893381026,0.01098386416065142,0.034509437541636864,0.008495511976330911,0.07290052636696515,0.004475495524184718,0.005904986533682866,0.013749059972519115,0.3219574366980774,0.005210828898911099,0.011103331580170161,0.01430179036567073,0.021768037352843685,0.005902857106418814,0.011816594226601597,0.023781872136251915,0.019224512238677837,0.0007463048686497066,0.0076140945410869566,0.013202219393818358,0.0038796238662501484,0.018002781587085268,0.008440278759988255,0.006337539604595368,0.007523764432314473,0.003987295965474897,0.005883501562065646,0.0006696099024222111,0.00889382544719308,0.022062653469790652,0.00950061745234787,0.00217641427652525
30,7c4cee3c-a8d6-4016-84e3-106d18d1c2e8.FPKM.txt.gz,0.026183714981668403,0.017618892776589023,0.02387819381284277,0.015305769343438648,4.604016613463318e-05,0.016936153449650833,0.01928529287938231,0.01730193565709816,0.01598045498844395,0.010275934854086479,0.016362347145556858,0.002741013887160697,0.01216377500492802,0.04221886137501002,0.027620097661924935,0.013458096803555551,0.02054708443312123,0.020699762932177432,0.023785014539273484,0.003676823401944656,0.021320417253095122,0.0370097384874086,0.026873833219422143,0.013849115715750435,0.015466144024257987,0.018857549975888684,0.02385826767517736,0.004653952167906968,0.0041731122211724845,0.02556127355398279,0.04577464512123503,0.02334307452706555,0.009906503767499823,0.027209940398166047,0.013348262645369587,0.01093623169498991,0.015148512413505006,0.012988676862564578,0.01855433663239103,9.050732807152288e-05,0.02001409432449219,0.010462388150379883,0.03298925837910062,0.023407942864047848,0.02949354595139743,0.014659240207905593,0.025788116551719587,0.004834156071707872,0.015128704502223303,6.860939671571084e-05,0.02089867991780154,0.02468718444974941,0.013597428081217272,0.04896129537263298
31,3ab61b3d-13bd-4fca-ac15-f70acbce447c.FPKM.txt.gz,0.01407515761928168,0.013329827706839563,0.005319408784665273,0.009714640403785104,2.5539181595537287e-05,0.01326214604165402,0.01505547834233305,0.010530161084617427,0.003466998012539991,0.007549357933619485,0.010347882553402589,0.23431667569801248,0.020062374137992875,0.0015182443982164988,0.006905038519784977,0.017446790864415168,0.008589613232345104,0.00912557124906588,0.015082190112134722,0.0010554497063464086,0.009682753963264139,0.00011989076396889302,0.012517694563009744,0.007794837167418082,0.026357750277710312,0.007538105986057535,0.021715404819427082,0.003549488383476433,0.11057699425668154,0.014991105219246783,0.04084612499996627,0.006287130789030498,0.07032325456436662,0.011581044237655123,0.00898036404631368,0.008951046968111637,0.009658819816376216,0.013730158932113037,0.013753003965230036,3.5230849931759236e-05,0.008554277595847228,0.008303613962821784,0.010430403207347685,0.014094908526586023,0.006824811341974902,0.007435071023592451,0.009712955850400166,0.06948420168177824,0.017723519171640608,3.0083490996679437e-05,0.009550484797084056,0.007280774576095149,0.007732741086567686,0.007073403535264057
32,2d3e6de2-dc7c-4078-8d1c-aecac52b4a44.FPKM.txt.gz,0.006046067445496021,0.004170762672727934,0.4243745034608655,0.004040728710978814,4.479897053796137e-05,0.004230769679095479,0.005286082394467607,0.004183255262672132,0.007862888134894266,0.0011750886163744165,0.003209395899260612,0.0021019873057451857,0.0030830169834344706,0.004240783746836505,0.004613666163906305,0.002907532442889903,0.004830909028949006,0.005063694822426869,0.005369541259583543,0.0007037167359662963,0.0059755669622432155,0.0010938630333712802,0.006166580081860333,0.003308568189977914,0.004727930704773895,0.004847529678771882,0.0065792129501119805,0.0010310537282658793,0.0020833035269418017,0.007200153583386732,0.005319519039767243,0.0052519411706473795,0.004200563694958015,0.00785579502119955,0.0027749672780146666,0.002720072694846908,0.0032611918769119325,0.003022107220455838,0.005519257118915026,9.58700943530491e-05,0.0043945866436048975,0.0022868181620143316,0.011313473041508879,0.004512911291444074,0.007547737914006321,0.0033014805492510755,0.008298299786454083,0.002901614382734363,0.017329542148398706,6.99301687215684e-05,0.004751382546990411,0.004068784249334282,0.0028946377563109555,0.3457545639723428
33,00511204-3512-4a5e-b664-60271e968903.FPKM.txt.gz,0.0018392766188694196,0.003302258944526863,0.6412260530988199,0.009151794479222503,2.1269914638325506e-05,0.0023136787806797747,0.002038893973659853,0.0027333948651144806,0.003022183146456681,0.0005442764954891332,0.002318973028545815,0.00013471731579837157,0.001368040158693608,0.003718434954471599,0.0020493056716075625,0.0014944765691959874,0.0021987680577459767,0.001911048946292331,0.001911173478279019,0.0004487775571770958,0.0028135757796556825,6.73701878276551e-05,0.0029537246688900896,0.0018564753587662305,0.0020212205122644785,0.0022547440549085807,0.00326349461987086,0.0034749982353305866,0.0007448788487727276,0.002019466887199738,0.003329290067846814,0.002866963785254011,0.0020036695583261137,0.0022559994457992767,0.001441060233852779,0.001240492318857868,0.001401135422070416,0.0014165857736759039,0.002898569390620908,2.5584529217738535e-05,0.0012887547148109657,0.0020676696500344935,0.0008493254973644548,0.0018301537910785214,0.0012576392557195498,0.002358465271143716,0.003865867539327912,0.0004115060332496178,0.010620241318244837,2.3396568482417527e-05,0.0017999327057081885,0.0014105118958695614,0.0015782281174758965,0.2465422119071973
34,f1d5de66-76f3-4911-a877-3571069649a8.FPKM.txt.gz,0.017971158031600834,0.018651984030191967,0.11949543731644195,0.015790463636651635,4.912648163708934e-05,0.021016121308954295,0.024293478885841595,0.01929274922949816,0.024263397554092535,0.004297483255060041,0.016395697201260336,0.004165472114696697,0.023551759077430172,0.0034197838709239506,0.014724259338784015,0.022622564725299523,0.01989062960535044,0.01533227815813865,0.02121719875543108,0.001975121287736686,0.016697066032098546,0.0007659657234462248,0.018310548163690682,0.015436193362722986,0.027454891293577973,0.013052769954694041,0.0359513666243119,0.006234023925729537,0.007377817453375193,0.02003871713975557,0.01431882267952511,0.012801141826025136,0.020013006307161824,0.0185902206702525,0.023575502374010383,0.012245153857304222,0.01702411814000605,0.02036550030617869,0.022822279898469952,8.263944042175959e-05,0.014894471826149532,0.015505859056089621,0.014775998885755403,0.018224665647263612,0.014528874283730132,0.013332088911571985,0.0181531387713888,0.010788283212224123,0.013142318722057667,6.502601857088693e-05,0.012426427930974992,0.0158614182981021,0.012650905305831323,0.09407661409250978
35,e3067466-096f-4bea-993f-b0469a7e11e3.FPKM.txt.gz,0.012694304468824677,0.01864724489948308,0.0019435310235557824,0.01601042921119305,6.439426113959163e-05,0.028449073992688995,0.015533880781381463,0.02136496913200286,0.009827277255535262,0.020583271983684724,0.026613647937303628,0.004286552712476857,0.01384818548237219,0.01489840994438375,0.013966871991515238,0.023044128467411464,0.01837715795466492,0.018207253512683833,0.016326717763086838,0.0144474390685641,0.014106564538674626,0.011204078336772314,0.02186799959627105,0.01840663626063338,0.012541801393544676,0.01737656513422793,0.020123313097336285,0.02334868287469464,0.011390893940134577,0.01286848656389333,0.004901459659438743,0.021539404579825144,0.008666472547098007,0.015201406858682867,0.18999720851723823,0.022182565637509467,0.017954472772219766,0.02173544030513038,0.023936611465777052,0.00013337656314234357,0.01729854272246873,0.02978357863908231,0.008062767207770244,0.014974544982812575,0.010676183457466236,0.03339456732067469,0.012435779074862275,0.0073145126002278245,0.003496768808406942,0.00010235495248820374,0.019727241808364746,0.02004109373367724,0.022740818863849818,0.0013330633416511434
36,67418961-d894-42a9-ae6a-21f41e6ca9bf.FPKM.txt.gz,0.020810025769891535,0.02152499691136093,0.01237246662777717,0.01736049045789185,6.317242627428368e-05,0.021987150363519056,0.02158390186617788,0.02471244590288663,0.0188173750197847,0.0025466850286947444,0.02442640400372877,0.0023037410196515983,0.01750687758060451,0.005425890004095212,0.02510071504601729,0.02313958363816964,0.02791413845023299,0.027187929530937825,0.02799057965395979,0.0068676851790065675,0.024552118998861193,0.0008018485595930166,0.02332721067741682,0.023567557507500187,0.0173273101517627,0.025877438215337632,0.02367831830022938,0.011598165832361534,0.0054189641316754735,0.021951468737045378,0.006048222020921911,0.024619159154628638,0.010569060562225011,0.022333898511906952,0.018389653193754244,0.02142574032745184,0.02783336997479339,0.026185045175623207,0.024848189482945517,0.00013995165949701348,0.023216090469583076,0.02147206952026863,0.007907783349154924,0.024032200959320755,0.01869218446652506,0.02491946599521687,0.02297991537313044,0.006507919050135503,0.05080908616416472,9.877288512020626e-05,0.027126867840261935,0.029309503554059285,0.021177692755443484,0.011615501961421075
37,96ddce60-2be5-4f57-814b-35722aa00fd9.FPKM.txt.gz,0.02230092073208141,0.011606615045496642,0.06778367837436122,0.012938851590551479,0.00010159351391804774,0.01074030725370295,0.014634583262304579,0.011315594107081032,0.021388347592440453,0.00166679504091674,0.010127946653645583,0.0024704287571816006,0.006843347319781093,0.03174650305859728,0.024946093934618704,0.006905327736114535,0.015027490724497057,0.01708467676456162,0.015558999061065448,0.011370192864248146,0.020636230284064538,0.02834204610394627,0.021626977933583043,0.010302641317248954,0.009699608692529102,0.019721313813486324,0.014646104726335945,0.0038117515037191705,0.0030836644054710546,0.020603624175039633,0.027261271344640566,0.021460544240039292,0.006960205860759503,0.02758659070605795,0.00870855470780473,0.008698087051852009,0.010821326050431955,0.007715552403650689,0.013253548619245364,0.00026663525144930353,0.016458978958484007,0.006199810931667149,0.0325216890596672,0.015667468990264197,0.03289586516530654,0.010801795516989822,0.02639182181405001,0.005500220418418782,0.028831848096831317,0.00021367250757019305,0.019793948130752484,0.018467968266021716,0.010371680095664339,0.1741186594697911
