"","MMpurple","MMturquoise","MMbrown","MMred","MMgreenyellow","MMpink","MMmagenta","MMgreen","MMyellow","MMblack","MMblue","MMgrey"
"AC091801.1",0.0359221569547255,-0.292196349255251,-0.089627632624251,-0.138776909290301,-0.130056417912618,0.0743051442163643,0.150549194212762,0.173733434593275,0.178669874846501,0.365580019894542,0.336504956350646,0.323601960419427
"AC106017.1",0.0287941863437104,0.0227464347911029,-0.00961554871708808,0.0200187354815897,-0.0369172149148448,0.047416484582445,0.0134336251124886,0.0132383834760058,-0.0164295861782431,-0.00450986880803872,-0.0142786011613658,-0.000780551536576228
"AC110615.1",-0.139316529287661,-0.0219639688899102,0.00914488762389071,-0.00975948386395959,0.0794190597405416,-0.0121299401227538,-0.0344806725198064,0.00284354183319365,0.0035283010259702,-0.0397468913300085,-0.0656776667655744,-0.130511356549342
"AC110792.1",-0.0426076642870162,0.0230207948097594,-0.0169201114477179,0.00927439361361002,0.0407327853258198,-0.0104639521471733,-0.0258172664338105,0.00286175654778277,0.0717119845847773,-0.0543602335679512,-0.0565434559659534,-0.064947584190752
"AC114783.1",0.0199475524279071,0.0485833713159757,-0.013753970196971,0.00474492699929885,-0.0469642102303098,0.043252106977427,0.0409664548712173,-0.019045104092332,-0.0199938758848995,-0.0215446405685568,-0.0257853616759605,0.0194447242482072
"AC117834.1",-0.0325159348327222,0.0425607822585567,0.106178650859748,-0.00967882240019595,-0.0458394345367894,-0.00598095292568017,-0.0510033935973431,-0.0199222463157325,0.0423960668802492,-0.0546518648960034,-0.0472833167343756,-0.0361999623058485
"AC142381.1",-0.101129434498534,-0.117569441185562,0.347304449169147,0.0232871968004147,0.0327364435828308,0.00169633399884762,-0.00882118872989954,0.316258725798334,0.156560480964881,0.0953204246950635,0.171719219611942,0.0820149655584541
"ACAD8",-0.384969359063732,0.184212109239318,0.152528402634218,0.129027325657473,0.3746685133107,-0.0585572784542468,-0.107664431732075,0.0873196912441209,-0.0134954210623495,-0.187705091383988,-0.27036038618309,-0.446024246452469
"ACADL",0.340389288589141,0.797912524279384,0.0852451585632704,0.203855704630579,-0.106691690847452,-0.0586495685766264,-0.187829343535982,-0.525486024062649,-0.508912966904445,-0.336379685727796,-0.519293479889527,-0.235949048941354
"ACE",0.14689547318673,0.833571307058465,0.348480690798085,0.419941898924865,-0.000661560214314134,-0.0933750414732353,-0.183611784605333,-0.274362157260284,-0.384598560458619,-0.417731309088074,-0.590033921815866,-0.338040700667115
"ACE2",0.0153717855989332,0.087711722683316,-0.0425339628248689,0.0329714529124188,0.0955065398443164,-0.0479218142095568,-0.0246340367947345,-0.0843553994983388,-0.108547356493104,-0.125226208026448,-0.0258897045478883,-0.176045748863987
"ACHE",-0.340510595746275,0.209210066160962,0.27536660387538,0.217712784136316,0.228682316879914,-0.0779542913922398,-0.117771970567616,0.111696638818198,0.0194233722409884,-0.21621670435165,-0.309739745292084,-0.375638817049367
"ACKR3",0.438040173098053,-0.177940448645534,-0.0247900726246911,-0.171947209389292,-0.390546409133859,0.0803540231850913,0.112415487543904,0.265957916334756,0.150479102269069,0.286903104708,0.538956390392775,0.624274702100464
"ACMSD",-0.374366595532797,0.107433326421772,0.0166036359130714,0.0559263874188866,0.317806336156934,-0.0263898479545264,-0.0496785952487434,-0.0288715533469591,-0.0553034605906654,-0.190154793947212,-0.305565992059698,-0.480810832127304
"ACSL4",0.209851490498062,0.676331972866463,0.238385436773194,0.310984566739081,0.0291636676469856,-0.0752069925219642,-0.10843126301708,-0.165589137079864,-0.306395191284229,-0.327063535526438,-0.452638242887117,-0.278056116028813
"ACSL5",-0.26359759732291,0.602192979509847,0.314292311170187,0.355158803892531,0.35046607486742,-0.123353963575212,-0.179095126740218,-0.172271820735246,-0.333756637219865,-0.488948451492878,-0.67135772347131,-0.731172020676992
"ACSM3",-0.170070499384271,0.610724703462851,0.154402052187624,0.222149770404028,0.264033300346694,-0.0866559262466573,-0.206578876446282,-0.284074822957596,-0.39373089046713,-0.391965310345045,-0.6054904417322,-0.601542191223618
"ACTA1",0.0805202886738268,0.177361895367875,0.053383367968861,0.103171726918136,-0.0650338461944657,-0.0547053692457061,-0.0352454142020656,-0.0324353387019351,-0.0478602593224023,-0.0290573198805182,-0.0865584138175865,0.0479937164761371
"ACTG2",0.249965613445783,0.661469820206886,0.216469955563123,0.28821103109339,-0.066064270182674,-0.0129645828653418,-0.0954967206349937,0.0848591822539149,-0.286774302638351,-0.256299889604272,-0.318575333627504,-0.112432063916391
"ACTL6B",-0.0907986813183672,-0.0124637393451547,-0.0521022982325925,-0.0254950270539524,-0.0529278320431392,-0.0132395472339538,-0.0403755182699382,-0.0725796060471561,0.0185862700481783,0.130926904693169,-0.0165258897062838,0.0948599563832148
"ACTL8",-0.0135446875152228,-0.400227864360222,-0.0748929515517283,-0.180412884832281,-0.0462260952967751,0.115337876509981,0.136145578641318,0.174676348009212,0.242996851798,0.326058304469448,0.41326647074554,0.356672020208615
"ACTRT2",0.0361120196534164,0.13233766402507,0.0226832709733853,0.0584541104905222,-0.0028006252831651,0.0125564145612781,0.0361615553158597,-0.0902904306486497,-0.0612438347227545,-0.0253682381770924,-0.0778611934728226,0.00780807215297979
"ACVRL1",0.268909688670001,0.919569755582546,0.269774401410686,0.388012935359853,-0.0374795433917882,-0.0786674465176752,-0.162155213527235,-0.361527371771295,-0.483896096391153,-0.419385200994131,-0.647782290112325,-0.340817587500942
"ADAD1",0.00248862262221815,0.0348639140480665,0.0127965607052048,0.0128480012005534,0.0159763005421513,0.0117944954828832,0.0717638193881665,-0.0304213511499399,-0.054336700697837,0.0363775239296209,-0.039543568078344,0.0121244414237065
"ADAM18",-0.0568708370186413,-0.111144230674576,0.0186915063667623,-0.0500822047784281,-0.0200725666221502,0.111288445200572,0.120379897816742,0.0758458799565792,0.0482971735000336,0.187980810226061,0.0980565737712178,0.120955691735326
"ADAM23",0.341125002461778,-0.357758267358275,-0.0424652250189179,-0.248457567125194,-0.36361496805301,0.142990751636953,0.106230369952662,0.28639623208544,0.18490044061946,0.373575640087963,0.671925794908093,0.745429348454415
"ADAM28",-0.266476202274817,-0.135876810589265,0.362577028764465,0.0711299157303596,0.116553745609162,-0.0205422881105728,-0.00394205913917376,0.383680563819356,0.258143767481696,-0.00835335401957328,0.109781586945856,-0.133810041710888
"ADAM8",-0.301364345252336,-0.0572874234949648,0.35184862071826,0.22336193148935,0.312664698605611,-0.0447326272749412,0.0414284817944085,0.384930645766855,0.208165605110581,-0.0912416830103104,-0.0746477015780717,-0.281342471812636
"ADAMDEC1",-0.158054437229971,-0.339051411060968,0.491048632071938,0.0352724416330463,0.105306198488536,0.0488051089881491,0.0774238709644463,0.421111456979146,0.270430288049983,0.235321049151719,0.357963630833101,0.169497208308598
"ADAMTS1",0.383123601751362,0.637513686840586,0.111139344683658,0.166129627127654,-0.209226081163586,-0.050520761018918,-0.0779556390799196,-0.18849229654787,-0.30656533371391,-0.234357152644665,-0.272648224132445,0.0340274847088481
"ADAMTS18",-0.210323596296314,-0.170130946970289,0.0970462771041899,-0.0671382504312331,-0.0214564436099569,0.0517909179114744,0.021826756585062,0.420119228309926,0.199353722628021,0.200034846616696,0.182320592446987,0.201200275404384
"ADAMTS19",-0.0207837058683942,0.158294361679992,0.0644189116818175,0.00535018246873756,-0.164816332057996,0.0198960428108471,-0.0554464341392786,-0.0123434399017126,-0.0276388579337112,0.0253738201983438,-0.0822507375107482,0.118449410392826
"ADAMTS4",0.0757350575036925,0.187385756229652,0.193920368638435,0.102548367723626,-0.0392136083259461,-0.0169850485435896,0.053137416044047,0.285894704987832,0.000542655017252255,-0.028537782420186,-0.0345659876079623,0.080332214499002
"ADAMTS8",0.244827191740009,0.903718527236165,0.21826782354921,0.347630997202105,-0.0535863549864586,-0.108347439184157,-0.204282475058963,-0.48001834308514,-0.485526317493417,-0.455524853996614,-0.666980272912349,-0.364802892078859
"ADAMTSL4",0.27154906819243,0.787231350812306,0.235862363973311,0.406712999963728,0.0488148525922437,-0.0967191974014198,-0.0664242214429765,-0.264675244668816,-0.400721756883869,-0.361203956388274,-0.549829422470294,-0.317813257935146
"ADH1B",0.197334782512335,0.877482378046446,0.265652849417438,0.33118074569781,-0.0370276591982702,-0.0911735504642945,-0.185062342031412,-0.433639620307797,-0.477611820480035,-0.42009482100663,-0.630396148275828,-0.371232319156902
"ADH4",0.0379730065709018,0.240203493793427,0.0767451556667891,0.0867978910397398,-0.0514847473818317,0.06404216777306,0.0138182659879644,-0.123518496992139,-0.0602717053349879,-0.0753842842907907,-0.164572562027327,-0.123941226668845
"ADH7",0.444515667098865,-0.333981327015754,-0.113094892083499,-0.239560893291361,-0.343472726983903,0.0974327729091936,0.0946714583194964,0.102273519357302,0.175969491817631,0.315542711720856,0.700160771293945,0.661880676103847
"ADIPOQ",0.0826029688123373,0.0963503216888409,0.0190330597649557,0.0430697785000014,-0.0579745809063882,0.0052489162666392,0.0241313741623373,-0.047534762041842,-0.0856888950389171,-0.0133764982137738,-0.0205370829529455,0.0811481386747237
"ADIRF",0.459333020976434,0.704481396785663,0.152543394938462,0.283848947795754,-0.157006060296121,-0.037073360360668,-0.110951257567652,-0.413842639762207,-0.35286765390964,-0.326472638705575,-0.39388802956112,-0.126115018402732
"ADM",0.349151134173754,-0.307764333890267,-0.0659892905953939,-0.150906457534868,-0.245186167611959,0.0873442182500721,0.179640878585747,0.260720776270373,0.313139018852402,0.348907462926304,0.573657552642676,0.581874371432677
"ADRA2A",-0.16293272966771,0.425879144419422,0.406599137915094,0.231083240210187,0.128673514108372,-0.062357010042335,-0.12671397546207,0.139810220499558,-0.132228918597265,-0.261133551386939,-0.293428236359985,-0.297915157863284
"ADRB1",0.298929434232788,0.776712304461804,0.0848706892228493,0.255241635418361,-0.103303807779784,-0.0668730615414384,-0.180386145995133,-0.524222417449706,-0.413412637559116,-0.336298289450307,-0.556670426973607,-0.252953205505983
"ADRB2",0.434858749888666,0.837609912480836,0.197459683929343,0.378356603078207,-0.103748780436898,-0.0872014916694075,-0.141840646386392,-0.429683503864683,-0.476417011575087,-0.401031059055716,-0.523390515451431,-0.257838233103005
"ADTRP",0.41116523547411,0.619038519821044,0.238911365225564,0.353840134535049,-0.0877889276350244,-0.00604281909236761,-0.0414300662220503,-0.227992200209172,-0.33429358178123,-0.177397114459676,-0.311417173014294,-0.0442508342762235
"AF165138.7",-0.247185685472872,-0.10512877471344,0.262789528647537,0.137100242376083,0.290144644925095,-0.014064742843145,0.0128507098334418,0.29437180597748,0.162076828655475,0.0200005466640439,0.0250901091925116,-0.131286707164824
"AFM",-0.122024563551387,-0.0297059031393962,0.0249772574661607,0.0204408887426971,0.0130351746678361,0.104400666648865,0.0119906474556913,-0.0445703959916431,0.0542503102799977,0.0515172219112604,-0.0403451498719188,-0.0610328852962807
"AFP",0.0402619942465799,-0.324081283958479,-0.104171114262703,-0.193517989412611,-0.104982740553782,0.111588808990211,0.184410510543194,0.169221662741056,0.173152282898847,0.211220658060684,0.367818338248083,0.290855189870118
"AGER",0.336246572180709,0.902751752626678,0.165890029565515,0.332563719618847,-0.0748050959101382,-0.0864524082843846,-0.18451898734056,-0.575372875501804,-0.506012766806639,-0.422932446300951,-0.65996498607227,-0.346760566744825
"AGR2",-0.268925090566765,0.197735242747003,0.0397464499300877,0.0571337609314367,0.293949116819069,-0.0751970922011924,-0.0307423249955421,-0.0217351928315574,-0.0369741763879184,-0.204418746121712,-0.247919858780213,-0.516754104186024
"AGR3",0.0151147995298695,0.674525206608361,0.148657147720931,0.23372082141441,0.199996112840405,-0.0968710169983592,-0.172809375838855,-0.324231707570395,-0.371744821969369,-0.393345063955325,-0.536197418929117,-0.528060429389733
"AGRP",0.173039505663882,0.848623173636163,0.138998535746981,0.38761056014509,0.0727936970727335,-0.0692252795956395,-0.161773535452279,-0.438606113864785,-0.505169542671482,-0.433533910962329,-0.679777377142969,-0.444759542163642
"AGT",-0.399167767240877,0.234001157293688,0.151820535602444,0.15830638531056,0.266255923707915,-0.0316587105202695,-0.0377382237364031,0.151718543020316,-0.0184053665944775,-0.192210646908649,-0.33002023214312,-0.415893388471027
"AGTR2",0.259880273750817,0.74276570777902,0.080853848573108,0.215235014155974,0.0684744023694661,-0.082470618258758,-0.151028804049397,-0.433320617929771,-0.489357635229502,-0.317386658531661,-0.495093508002459,-0.312773217532557
"AGXT",-0.0658960085339404,0.0410262969957459,0.0100829495672881,0.0420916992185958,-0.0618054452393016,0.102175049655733,0.0276079036270557,-0.0404149646443248,0.0556440017355157,0.116183988276686,-0.0338474532631057,0.0173089726251505
"AGXT2",-0.139110900535983,0.0970037586433551,0.0128461979072932,0.0139646078676785,0.124039982373864,0.00273506090306674,-0.0637647478777512,-0.0810516858033141,-0.0537714086687478,-0.0889634941967921,-0.171093163015336,-0.184042880868108
"AHCYL2",-0.0773383377212238,0.70784010390326,0.117844690840792,0.185861923347359,0.233773750047663,-0.142268768812474,-0.206955054404282,-0.368977467290339,-0.460385280856173,-0.496937820590409,-0.666756482864708,-0.636458727804664
"AHNAK2",0.197437079833112,-0.371227893309093,-0.130540753768425,-0.108700310931345,0.0165207858988868,0.00992159325814169,0.222006006897926,0.47587923655679,0.247541105394692,0.205903185210625,0.532318744532229,0.289354179332759
"AHSG",0.161301795968878,-0.337320597837061,-0.0807616812457474,-0.173748779477202,-0.195499424798486,0.180250792887119,0.096629987487696,0.148850038387909,0.262033228759503,0.328173812696761,0.486230746712458,0.469285098103482
"AIF1",0.135367854314284,0.738993939120641,0.581993868711728,0.49738168460696,0.12629640685763,-0.0486179216694764,-0.123662304773607,-0.0689875629044245,-0.322250089430428,-0.358118471697609,-0.461287022101139,-0.329420648069243
"AIM1",0.376659044935563,0.128465932106726,0.210757241091027,0.201087754838225,-0.0353750732722864,-0.0332094481614768,0.0265889730312764,0.161744846999002,-0.0229086064411386,0.013388664338256,0.197053386974751,0.222327786134424
"AIM2",-0.0721619249767594,-0.273749520347666,0.45796125872566,0.183428539869384,0.181023601839888,-0.024468333478027,0.109559816483589,0.470023802446057,0.314341852665968,0.0820698590221158,0.306981661869837,0.096738913017466
"AIRE",-0.0463196952258425,-0.0645449621077213,0.293465802579296,0.056305798717491,-0.0463086021888776,0.0165548837185439,-0.0230032168125303,0.271189524897499,0.139004921048886,0.11229218874723,0.151283808273102,0.161200518994218
"AK1",0.0675605771824648,0.801971208523273,0.0832368098602111,0.274092235857446,0.138607991209875,-0.120909920635197,-0.184327948547051,-0.52404583601585,-0.539650569048701,-0.516288001507211,-0.734701288512628,-0.555800097253769
"AK4",-0.0706757114053489,-0.74074878442043,-0.0692116528823744,-0.224358656711156,-0.0386834182593865,0.133402378448282,0.189674276134731,0.518312716642107,0.503262106992956,0.466395421821713,0.71873955598011,0.511035461418442
"AKAP12",0.136848831268118,0.644539503568737,0.160932530237147,0.259118659950998,-0.0835348016072591,-0.0548898413088346,0.00407196512467414,-0.145559910270655,-0.279365203120274,-0.265014175787037,-0.495891383783557,-0.241167734994982
"AKAP14",0.204846649631303,0.558770035559858,0.22038197717223,0.262730271101848,-0.0406455392743104,-0.0879036091262353,-0.120947252921856,-0.263238962177639,-0.209875058397001,-0.292775315013808,-0.301439670726442,-0.179037801679925
"AKAP2",0.226648435470991,0.866267822186216,0.258318384719324,0.382493049560033,-0.0368125211378838,-0.0978386977446909,-0.134935146432701,-0.337121069480812,-0.458115276824037,-0.429232119511603,-0.675451001492133,-0.355180481107487
"AKNA",0.00428472618364215,0.723593301064188,0.614341695554671,0.419281590117674,0.076953766634463,-0.0964835689941321,-0.169043789103598,-0.0972703059514023,-0.236002077859094,-0.409838886573954,-0.520231095863214,-0.389768935922386
"AKR1B10",0.143745336089989,-0.592805979905597,-0.142958772005196,-0.292540388091133,-0.187773782788059,0.11707736175361,0.22519381627712,0.29227806151524,0.338781936691643,0.383963794767863,0.730998008025686,0.534770180363417
"AKR1B15",0.115018813814906,-0.578318416609108,-0.119233716778777,-0.234003901184851,-0.0634344349581064,0.1346905461731,0.286579451428519,0.356311833370994,0.331337461902567,0.387856997739657,0.66028396983946,0.450541644555526
"AKR1C1",0.227671012022898,-0.248232156053437,-0.11728504471376,-0.285387124239923,-0.247343671100394,0.0919227422136999,0.109164783895483,-0.00426459338869844,0.0734229555818493,0.21451814653857,0.437304195480275,0.361838271863149
"AKR1C2",0.228870555904806,-0.359346860507136,-0.187896164415671,-0.305462576007429,-0.240635511725014,0.116907376158415,0.148548138265265,0.0512527527741695,0.144064902255616,0.30848512611258,0.517785117894771,0.410034011579733
"AKR1C3",0.137658497704226,-0.209349016238055,-0.161773549399953,-0.200547238231254,-0.132980452646337,0.107431932415476,0.128954468666448,-0.0273266976755732,0.0525769604670838,0.178730828119555,0.338310351125167,0.22710925273363
"AKR1C4",-0.175447098363641,-0.142269873431926,0.0114508798147292,-0.0932739187924108,-0.0915905399179399,0.0971603894252285,0.1181348996214,-0.0152147956184069,0.122577429892845,0.135939404686154,0.0704122093612192,-0.0133104779239667
"AKR7A3",-0.459586001359062,-0.306532757472057,-0.0149774708950988,-0.120262844970749,0.141438898339805,0.0304010090847168,0.0459897879433406,0.223221709185867,0.297355270083221,0.138176638497944,0.075596519846378,-0.182725667251924
"AL022328.1",-0.117025357353375,0.00456230666092606,-0.0196498721323876,0.0217445457495355,0.125039825605206,-0.0136926963578433,-0.0296561717956147,-0.00674215051522153,-0.0466038620266779,-0.0480444616343303,-0.08536215617429,-0.133223084993979
"AL117190.2",-0.025164426428046,-0.0262872088353915,-0.0318214215921867,-0.007578057157993,0.00153960212815574,-0.019188692452183,-0.0335038625558276,0.0737788952485491,0.054800576875411,-0.00568588386921608,0.0241633552775717,0.0218765179029651
"AL121901.1",-0.0864333443830851,0.000596998748285504,0.0103490578706234,-0.0181271101782536,0.0680834229818199,-0.00588450165228617,-0.00730783543020682,-0.0257689276901948,-0.00629183592756413,-0.0184099182418748,-0.0516162586707806,-0.0810022694391932
"AL158147.2",0.00220933405830108,0.0416881327941574,0.0204986715851803,0.0253322779618167,-0.0169024935287722,0.0833133592097569,0.00767834762260663,-0.0450157206639654,0.0162106231090171,0.00978492766903157,-0.0386304806626308,0.00237135608804696
"AL160274.1",-0.0573903488205593,0.0895269885784055,-0.00367840049444883,0.0169534780903103,0.0360455665989782,-0.0342835523660895,-0.0312973240965459,-0.0643783155504524,0.128272950440427,-0.100310617488779,-0.12607825803924,-0.117213986561377
"AL161784.1",0.0423530323522758,-0.0105305188484538,-0.0326688706577733,-0.0147025987568324,-0.0459206605260733,-0.02066348569267,-0.032650288325016,-0.0320237200747641,0.0134182062965774,0.0909183295275505,0.0225693891056756,0.0500118830869738
"AL163636.6",-0.003380198841597,0.711108223865096,0.170626332052929,0.2838862367367,0.0554580591847222,-0.080023491272414,-0.108390879039949,-0.296290354199625,-0.379053003988614,-0.390953682116317,-0.612841359478524,-0.480842514740189
"AL353354.2",-0.122546077385314,-0.227330333683509,0.133511777631019,-0.0897801757606236,0.0578315646561652,0.0479048819252296,0.0669939492058774,0.198407747554016,0.24846968581699,0.132796615462575,0.189902578045889,0.0583793938835013
"AL359693.1",-0.0344017344060483,0.0506246498814242,0.00363237360965781,0.037123102246649,0.0106400134690998,0.0281227927971586,-0.0138266132388103,0.0055059119613156,0.075171666413087,-0.0332557819857677,-0.0541209857657619,-0.0368994930011776
"AL590235.1",-0.0131523417728535,-0.00956431873939285,0.0191730554981553,-0.0156178595980701,-0.0320600464659303,0.0132059990073602,0.0136778743356515,0.0197143057029987,-0.0107739770030934,0.0547935060007509,0.0234811786205456,0.0478149394696002
"AL590714.1",-0.0461676806952082,0.0396846298136116,0.04678475304203,0.0215167316454376,0.0204438705687614,0.0537283809902731,0.0217209783389819,-0.0735859040623527,0.0228856672445182,0.0144862719859232,-0.0794398875213338,-0.0689933446292026
"AL603965.1",0.851433790974819,0.389781728982152,0.0582880034653522,0.205323334466656,-0.300606325607782,0.0104940481497129,0.0459707746654571,-0.239780977107568,-0.24072686156606,-0.0540643549188553,0.00622606756328191,0.229789014646568
"ALB",-0.139707395164023,0.0668735944560666,0.115000606098969,0.116589967772831,0.0101077301299271,0.00408501091670584,-0.0688836973862921,0.0241365726654654,0.0704098482233363,-0.0695636886017459,-0.0889435569891339,-0.100001913837528
"ALDH1A1",0.333673980150519,0.360262321116901,0.0814196414970556,0.0297611555550416,-0.342134490495943,0.0460977435643257,-0.0800545425571683,-0.291819872680401,-0.172022371252516,0.000962573025444833,-0.014849809332847,0.206076216417507
"ALDH1A2",0.132584481369751,0.662685085620608,0.208892599047461,0.288637834457473,-0.00592840802343973,-0.0338125101322917,-0.0989916354458947,-0.190718274235835,-0.335433313867293,-0.25726978050666,-0.464905922024637,-0.241781664533728
"ALDH1A3",0.216874166778477,0.201441213716823,0.265540923216837,0.183639358092103,-0.0294684670130961,-0.0386056426213538,0.0298750533635148,0.376382048600238,0.0197234711479453,-0.0581440301103243,0.091606597935375,0.0878770100476299
"ALDH3A1",0.36775943343618,-0.188460707514824,-0.104393076698755,-0.193124134017075,-0.268872403827663,0.0965917467925825,0.0911182817794889,-0.0279586422172485,0.0725012756656354,0.174022900469794,0.477715282399916,0.427250598364335
"ALDH3B1",-0.0254185321236055,0.7785045309745,0.17449881495078,0.320117945365441,0.209557444975431,-0.130966517996563,-0.141518523261538,-0.414637816433217,-0.462580228697928,-0.511012257126237,-0.76401292516981,-0.699887886091849
"ALDH3B2",0.160170375951267,-0.588518875239337,-0.122706456142863,-0.276799890724129,-0.135503484483915,0.0883926824555632,0.162872523180762,0.36552060500579,0.333568618961508,0.44455888373217,0.756297800546836,0.52605087990393
"ALDH8A1",0.161245452026203,0.0745065988643721,0.057031235528207,-0.0311422519181661,-0.142529167074763,0.0566835775828676,-0.0288756109692033,-0.00264795949556929,-0.0129674559360646,0.142136158636746,0.0946260425139948,0.238467690233
"ALDOB",-0.132154374337517,0.28612217753162,0.167692911239573,0.191541723847755,0.0933876623364722,-0.040024765114448,-0.0991672410625371,-0.0671606589549157,-0.10287668964472,-0.247239618160779,-0.28650284896786,-0.334667465149422
"ALG1L",-0.0172361935430111,-0.619025889355897,-0.0851145412203305,-0.270615290057767,-0.080132749504131,0.113851542659259,0.104222302903902,0.362240133480397,0.418951625046211,0.402867728950219,0.677698907870845,0.428711482164074
"ALOX15",0.326722373232034,0.43393448931861,0.106312330199822,0.112031353819911,-0.174405105354519,-0.0472488618561469,-0.124379166667543,-0.236806719780113,-0.134745388801792,-0.128577993260063,-0.0951598521369091,0.0393041457122568
"ALOX15B",0.0109506673599916,0.674645008394821,0.113181462163832,0.188368383559845,0.283082707653454,-0.116585831934955,-0.192897239183774,-0.30166097028339,-0.463465286149585,-0.414821001031856,-0.556036169556679,-0.514842358738921
"ALOX5",0.175236728032905,0.844151762836177,0.379091310910016,0.437777246984852,0.0846445469345497,-0.0830203106452871,-0.147034110729276,-0.241842170050182,-0.399934735209786,-0.436121094430112,-0.609545257483888,-0.406108158675789
"ALOX5AP",0.190775800529474,0.840603898851642,0.347634771262829,0.432244960931478,0.119181456728313,-0.081311912126636,-0.146272724832271,-0.222738588460108,-0.458050983400214,-0.430747167438283,-0.591032864238295,-0.415185711886595
"ALPI",-0.0769419748874212,-0.0351360927045081,-0.0271033947096691,0.0208240751580003,0.00167365171322092,0.0427687609160195,0.169112403983664,-0.0480241957892315,0.0582680011962579,0.114144265300204,-0.0236078896802782,-0.0673248936766758
"ALPL",0.177521963245662,0.722517605405037,0.0923207384782047,0.193352592841413,0.0694208767415284,-0.0577796179025814,-0.16704342601406,-0.338277640851781,-0.466674663772242,-0.339861675963145,-0.471458003976409,-0.321569244288643
"ALPP",0.23274620663783,0.712807433932068,0.0903402031648019,0.260602034430752,0.0788131618600089,-0.0762741935313857,-0.0923624110550726,-0.447427138739816,-0.449366970881015,-0.36897466442096,-0.59695193531046,-0.419325425258668
"ALX3",-0.1428859605866,-0.2593272933349,-0.066902419432517,-0.10037143848877,-0.0448032193839603,0.0643228304030083,0.0191083157681202,0.169802342117914,0.188137565067606,0.286197272985623,0.219096306367882,0.250928294929155
"ALX4",0.0781782703674325,-0.129235271707283,-0.0343730034541854,-0.0414981854953579,-0.111564808388534,0.0462522208123783,0.0845739939449897,0.148860228009001,0.0820565576373105,0.163440964951336,0.237776108084919,0.32316839494907
"AMACR",-0.199152537506532,-0.0737302526496871,0.00835676036494194,-0.0163432174674635,0.0899047605085418,0.00792028983601032,0.0116675675651322,0.213407760931146,0.089371978416181,0.125025285151714,0.0772349706672956,-0.062550238376369
"AMBN",-0.0688765904831554,-0.0755320684789046,-0.00944148374816102,-0.0835786912443476,-0.0445805084324463,0.0238398686741444,-0.0193749181476817,0.0495330329236595,0.085894084853349,0.110539314346284,0.0618651943259523,0.13149306321862
"AMBP",-0.31299818292529,0.34254482526922,0.084578616865018,0.0316400359254747,0.145356118634047,0.00800518837020938,-0.0509488594104323,-0.244641517226672,-0.201610375149251,-0.220835108452378,-0.471209844302442,-0.509999781432369
"AMELX",-0.0015246990586556,0.00545567248577171,-0.0106566792915579,0.012385812158611,-0.0419223549798675,0.0479513348383895,-0.0132942536128898,0.0389262250183607,0.0401534443246493,0.022189599448071,-0.00516755091384781,0.0626122532032947
"AMER2",0.0777913101157717,0.216228960092081,0.151391377621064,0.0978469063982312,-0.153354736354889,0.00722086759112845,-0.0713089421514179,-0.112553128979868,-0.0668159059154809,-0.0145630887880863,-0.148269403209614,0.080596519925701
"AMICA1",0.182527936009892,0.882478890690306,0.500463162964211,0.461956062606708,0.0740683385738815,-0.0818046004554009,-0.188302434046779,-0.283379779426841,-0.430256919249666,-0.443470849559215,-0.613813333321189,-0.402427492041656
"AMIGO2",-0.0882011831155383,0.406375167982062,0.173128987918489,0.352914169389094,0.215030174500085,-0.0743501565251979,0.0471063923936602,0.102278398424855,-0.133708824808496,-0.266850092890343,-0.383080050882171,-0.403361030230278
"AMTN",0.33377317052857,-0.306510846344633,-0.0699257133827917,-0.124856323113005,-0.265226483880062,0.0804230964698777,0.154348300877762,0.356526304963682,0.212907535242681,0.32224516411332,0.588228863889127,0.583622333497271
"AMY1A",-0.0644446664631462,0.31979614085511,0.117563527346275,0.18792873038382,0.194330223847307,-0.0474902707195434,-0.0618640031293635,-0.0708575889928192,-0.147839327541464,-0.230161142439917,-0.269032197956441,-0.30686002449575
"AMY1B",-0.0394213215035291,0.556276125664487,0.17234741687406,0.237093059278891,0.24947191702162,-0.104110092628775,-0.172764558193578,-0.19470941968915,-0.317746179045811,-0.338832555887952,-0.434820889416488,-0.432389832114473
"AMY1C",-0.0544790615556075,0.558306694881898,0.198932645159448,0.242536568202118,0.326299197877558,-0.116726737293759,-0.154861552538132,-0.175916688179181,-0.304364359172318,-0.339385092979162,-0.434244751439364,-0.47688252901019
"ANG",-0.0423039053969828,0.692791398458009,0.192537924992136,0.2877022057973,0.0555338992533453,-0.0580951490640838,-0.102383359478096,-0.284145886427645,-0.3230181251772,-0.377163188421342,-0.608481701345903,-0.508320487900487
"ANGPT1",0.22260551181877,0.810074011148832,0.21097602662803,0.337552949490778,-0.0954825428247527,-0.049707100880349,-0.120333067995316,-0.32129171534343,-0.378762928076132,-0.322036531501813,-0.571136432797553,-0.246204284278927
"ANGPTL4",-0.0970790801246169,-0.139093129869499,0.0253226256006393,0.00401613499013811,0.164263143241767,0.00367746679117906,0.110210466030315,0.357691244389094,0.218876842482121,0.0787876511428623,0.130559910095318,-0.0418522530465467
"ANHX",-0.0358568207438786,-0.0327024552520443,-0.0125859942376994,-0.0400307553580168,0.0155886212139333,-0.00465495975829589,0.0611024596927634,0.0316238607401218,0.016484702352409,0.0611359683700002,-0.00992094741207505,0.0456173830471713
