i_doc,doc,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Topic 10,Topic 11,Topic 12,Topic 13,Topic 14,Topic 15,Topic 16,Topic 17,Topic 18,Topic 19,Topic 20,Topic 21,Topic 22,Topic 23,Topic 24,Topic 25,Topic 26,Topic 27,Topic 28,Topic 29,Topic 30,Topic 31,Topic 32,Topic 33,Topic 34,Topic 35
37,96ddce60-2be5-4f57-814b-35722aa00fd9.FPKM.txt.gz,0.45295288008929,0.05706798660649294,0.21145727180084437,0.0022322511767845876,0.04530014072887854,0.010991410685689328,0.003591012762653467,0.0018440335808220507,0.004925510748774688,9.705439899063426e-05,0.005774736739942738,0.0011889163876352695,0.005022565147765322,0.026762750521667395,0.0012374435871305867,0.01045761149124084,0.06456543892851943,0.0004610083952055127,0.00021837239772892707,0.0016256611830931236,0.027539185713592467,0.014048624253894307,0.00012131799873829281,0.0005823263939438055,2.4263599747658564e-05,0.00012131799873829281,0.0006793807929344397,0.00033969039646721986,0.015334595040520212,0.0018440335808220507,0.012350172271558208,0.006357063133886544,0.0007521715921774154,0.012107536274081622,2.4263599747658564e-05
38,e8201ee9-2e0a-4a8e-bc99-6e2482da919d.FPKM.txt.gz,0.5345435286812645,0.024088244425370272,0.1984038570411089,0.002885475829574301,0.04253337472834524,0.005204813996384024,0.000566137662764578,0.00042003762076081596,0.011651478349800026,0.0005296126522636376,0.0024289131983125443,0.0006026626732655185,0.0010774878097777453,0.0365980605219424,0.00021915006300564312,0.00021915006300564312,0.08782438774951148,0.0,0.00023741256825611338,0.0,0.027338970359953977,0.0031228883978304143,0.00027393757875705387,0.0017349379987946746,0.0,0.00021915006300564312,0.0,0.00042003762076081596,0.010829665613528864,0.004620413828368975,0.00014610004200376207,0.00016436254725423234,0.0,0.0009496502730244535,0.00014610004200376207
39,bf247059-bf60-4e1f-a865-6e715e2db9a2.FPKM.txt.gz,0.530548443605983,0.04306697210618515,0.20857027354803934,0.0005659614607195796,0.012397251044333648,0.014768899070206171,0.0073844495351030855,0.0006468130979652338,0.005444010241207385,0.0,0.0029376094865921033,0.0022099447513812156,0.002641153483358038,0.008031262633068319,0.0028028567578493465,0.015200107802182995,0.10203476620401564,5.390109149710281e-05,5.390109149710281e-05,0.0,0.015442662713919957,0.005120603692224768,8.085163724565422e-05,2.6950545748551407e-05,0.0002964560032340655,5.390109149710281e-05,0.0,0.0008354669182050937,0.0,2.6950545748551407e-05,0.0,0.0,0.003018461123837758,0.015739118717154024,0.0
40,e91a54c8-5b35-47e6-a65d-0e3b07b31d40.FPKM.txt.gz,0.4200692827531376,0.19554394533098604,0.21364075188823897,0.0006246805610767222,0.0179075094175327,0.007363658735116512,0.0031801919472996764,9.464856986010941e-05,0.0032937702311318074,0.0,0.005394968482026237,0.0010032748405171597,0.003066613663467545,0.014935544323925265,0.0007382588449088534,0.010032748405171599,0.05188634599731198,9.464856986010941e-05,0.0005111022772445908,0.0005111022772445908,0.013610464345883734,0.010771007250080452,3.7859427944043765e-05,0.0002839457095803282,0.00017036742574819694,5.678914191606565e-05,0.00047324284930054707,0.0002271565676642626,0.00422132621576088,0.0004164537073844814,9.464856986010941e-05,0.011319968955269086,0.00013250799780415318,0.008253355291801542,3.7859427944043765e-05
41,7f2c3de9-a1b9-413a-821c-02dbcad4ea0b.FPKM.txt.gz,0.4897478246857879,0.043466000644537546,0.19976635514018692,0.0034643893006767643,0.029205607476635514,0.008660973251691911,0.0019537544311956172,0.0005639703512729617,0.006264099258781824,0.00014099258781824042,0.007734450531743474,0.001309216886883661,0.009768772155978087,0.01661698356429262,0.0009668063164679343,0.007392039961327747,0.1072752175314212,0.00022155978085723494,0.00012085078955849179,0.0008459555269094425,0.0053577183370931356,0.020766194005800837,0.0006243957460522076,0.0011682242990654205,4.0283596519497264e-05,6.042539477924589e-05,0.0006848211408314534,0.00042297776345472126,0.014925072510473735,0.004028359651949726,0.00014099258781824042,0.011561392201095713,0.0008660973251691911,0.0037866580728327425,8.056719303899453e-05
42,d6bbcaba-61a7-4360-bc15-1426f8eafa82.FPKM.txt.gz,0.455232571958263,0.02643025218073349,0.20131675896655812,0.00907945713402895,0.04245002733344425,0.00492001996529841,7.130463717823782e-05,0.00019014569914196754,0.009649894231454853,0.0,0.004254510018301524,0.0018301523542414374,0.0015211655931357403,0.03650797423525776,0.0001188410619637297,0.0002852185487129513,0.10876333990920543,0.0,2.3768212392745942e-05,0.0004991324602476647,0.018111377843272408,0.001616238442706724,2.3768212392745942e-05,0.004088132531552302,4.7536424785491884e-05,0.0001188410619637297,0.00014260927435647564,0.06434055094716326,0.0033750861597699237,0.00228174838970361,0.0,2.3768212392745942e-05,0.0014498609559575025,0.0012121788320300431,2.3768212392745942e-05
43,ab1f0023-6b52-41b6-9867-87599e4d6d60.FPKM.txt.gz,0.3342131459081174,0.023785104521733883,0.18430816566619407,0.005218545443576363,0.04325661367681216,0.14040300443425538,0.00024132002051220175,0.001191517601278996,0.016862236433290097,0.0023227051974299417,0.004931977919218123,9.049500769207565e-05,0.0011311875961509457,0.023136556966607342,0.00028656752435823955,0.000271485023076227,0.06762993574854453,1.5082501282012609e-05,9.049500769207565e-05,1.5082501282012609e-05,0.14649633495218847,0.0008898675756387439,1.5082501282012609e-05,0.00043739253717836563,0.0,0.00015082501282012608,3.0165002564025218e-05,0.00034689752948629003,0.00012066001025610087,0.0008446200717927061,0.0001809900153841513,1.5082501282012609e-05,4.5247503846037824e-05,0.0009954450846128321,3.0165002564025218e-05
44,94dcaa51-315e-43d9-875c-4c4ae2e9bef3.FPKM.txt.gz,0.3062862195227432,0.01196505626940117,0.1213420083995656,0.0003075355828279819,0.003892247220166646,0.0007880599309967036,0.0010667640529345621,0.00034597753068147963,0.0039018577071300202,0.0,0.001633782783773654,0.0001441573044506165,0.00010571535659711878,0.00331561800236418,6.727340874362104e-05,0.00013454681748724208,0.04152691416874093,0.0,0.0007496179831432059,0.013137535678932851,0.001374299635762544,0.018865385909104013,1.922097392674887e-05,0.00035558801764485405,0.0,3.844194785349774e-05,0.004814853968650591,0.024333752991264068,0.1511921809078066,0.002056644210162129,0.0,0.18274340960856486,0.012791558148251373,0.07388542377442266,0.016818352185905258
45,6a818968-d75b-44b5-8b1e-53ff8274ea92.FPKM.txt.gz,0.46510492923377256,0.09645269836377181,0.16845187639670187,0.00151550178520973,0.02769001566874727,0.008502221879735943,0.011815776630448742,0.0004109835349721302,0.006087693611774679,0.0,0.0041098353497213014,0.002029231203924893,0.003775911227556446,0.013048727235365133,0.0003082376512290976,0.011918522514191775,0.09231717654311473,2.5686470935758137e-05,0.00025686470935758134,7.70594128072744e-05,0.05692121959364003,0.013434024299401505,0.0,0.0004109835349721302,0.0,0.0001541188256145488,0.008579281292543218,0.0003339241221648558,0.0007449076571369859,0.0021576635586036835,0.00012843235467879067,0.0007192211862012279,0.0004109835349721302,0.002080604145796409,2.5686470935758137e-05
46,f790ef4c-71bf-43a7-a610-4006a4c0a42c.FPKM.txt.gz,0.46209179711448073,0.031573139330526835,0.1974291903380063,0.002207054399803817,0.021457473331426002,0.00960477377692402,0.0002860996444190134,0.00016348551109657906,0.006355499243879511,0.0,0.007050312666039972,0.008582989332570401,0.0011648342665631257,0.013916704132096292,0.0023296685331262515,0.00010217844443536192,0.08685167777005763,6.130706666121716e-05,0.0011443985776760535,6.130706666121716e-05,0.016757264887399353,0.0034945027996893777,0.0001430498222095067,0.0007561204888216782,0.0,0.0001430498222095067,0.005803735643928557,0.019516082887154125,0.0013691911554338497,0.00010217844443536192,0.014018882576531656,0.027302080353128703,2.0435688887072383e-05,0.05811909919483386,2.0435688887072383e-05
47,ee6beadb-79ab-4f2f-87cc-bba566e6bc24.FPKM.txt.gz,0.4270330149275415,0.023063233211055825,0.12888170558965606,0.002814804053317837,0.02053898957614499,0.0033596048378309665,0.002052082954999455,0.0008353612029201322,0.0063196891003523045,0.0,0.006392329204954055,0.00039952057530962844,0.0025968837395125848,0.013601859586677804,0.00016344023535393891,0.00016344023535393891,0.1004067845857698,0.00034504049685831547,0.0002542403661061272,0.00047216067991137905,0.010496495114952965,0.0007082410198670686,0.0005992808629644426,0.004812406929865979,0.0,0.00021792031380525189,0.001743362510442015,0.008698652526059638,0.014963861547960628,0.0004176806014600661,1.8160026150437656e-05,0.0378091744452112,3.632005230087531e-05,0.005030327243671231,0.17475393164566158
48,0d38dab7-b983-4829-9a5b-d79f0fee6f26.FPKM.txt.gz,0.3765582987044732,0.09728672696162308,0.19410203582777524,0.0009952159793274436,0.021720152250584907,0.013898103851660439,0.0019205922408073472,0.0006460173900897441,0.004277682718161819,0.0008206166847085938,0.002845968502287251,0.0006460173900897441,0.005849076369731466,0.01782658798058456,0.0005587177427803192,0.005971295875964661,0.05767014701260607,0.0004190383070852394,0.0004015783776233544,0.007961727834619549,0.07621259210112791,0.011890211963543668,0.00019205922408073472,0.00019205922408073472,0.00010475957677130985,0.00015713936515696477,0.00036665851869958444,0.0009952159793274436,0.048451304256730804,0.0011348954150225232,0.0011698152739462932,0.012134650976010056,0.00015713936515696477,0.03420400181583266,0.00026189894192827463
49,ba65f95e-4a58-4378-925b-60f864c4f5de.FPKM.txt.gz,0.42637636207811286,0.040484838591192916,0.2748234910011019,0.004795331183936661,0.05107537852507856,0.005631963433049014,0.00022446231073746073,0.00028567930457495,0.013222870668897687,0.0009590662367873322,0.00428518956862425,0.00032649063379994284,0.0015508305105497286,0.03748520589315594,2.0405664612496427e-05,0.00044892462147492145,0.08135738481002326,0.0,8.162265844998571e-05,4.0811329224992855e-05,0.03991347998204302,0.001571236175162225,2.0405664612496427e-05,0.00022446231073746073,0.0,8.162265844998571e-05,0.0,0.00022446231073746073,0.0008366322491123536,0.0005713586091499,2.0405664612496427e-05,0.0015100191813247356,4.0811329224992855e-05,0.000714198261437375,0.01079459658001061
50,0b5a79f8-be5b-4b72-b5e9-a764a70b2b38.FPKM.txt.gz,0.5060452033162258,0.05833004342676668,0.21498716936439005,0.00027141729174891434,0.010634622976707461,0.005280300039478878,0.0005181602842479273,0.0008882747729964469,0.003849190682984603,0.0,0.004712791156731149,0.0013324121594946703,0.0024921042242400317,0.005058231346229767,0.011522897749703909,0.008882747729964469,0.12808428740623767,2.4674299249901302e-05,0.00014804579549940782,0.0,0.000740228977497039,0.03385313857086459,4.9348598499802604e-05,0.0005675088827477299,4.9348598499802604e-05,0.00024674299249901303,0.0003701144887485195,0.0006908803789972364,0.00027141729174891434,0.0,0.0,2.4674299249901302e-05,0.0,7.402289774970391e-05,0.0
51,6f618400-b914-4103-bf46-9c026b470aa0.FPKM.txt.gz,0.49548246342099644,0.029856055396144086,0.21314235575896986,0.003865398752638194,0.04662192605942754,0.015058455263345111,7.11423083307643e-05,0.0004742820555384287,0.007707083402499466,0.0,0.014821314235575898,0.006473950058099552,0.0021105551471460077,0.03196661054329009,4.742820555384287e-05,7.11423083307643e-05,0.09035073158007066,0.0,4.742820555384287e-05,2.3714102776921434e-05,0.007327657758068724,0.0013754179610614432,0.0009485641110768574,0.00396025516374588,0.0,0.00018971282221537147,0.0,0.00018971282221537147,0.0241172425241291,0.0009959923166307002,0.00021342692499229292,0.0003319974388769001,0.0,0.0009959923166307002,0.0011619910360691503
52,609420eb-0650-4187-8b48-cb1ea5fa0d8d.FPKM.txt.gz,0.4626649545094396,0.024917351984918446,0.20565011884921178,0.007841315811043414,0.07947870276768394,0.013606185623343625,0.00046446818392940084,0.00040982486817300076,0.008660965547389416,0.0523482964946313,0.00540968825988361,0.0001639299472692003,0.001639299472692003,0.019972131908964234,2.732165787820005e-05,0.0008196497363460015,0.07376847627114014,0.0,2.732165787820005e-05,0.0001639299472692003,0.02191196961831644,0.002349662577525204,0.0,0.013606185623343625,0.0,8.196497363460015e-05,0.0,0.00013660828939100024,0.0004371465260512008,0.002103767656621404,2.732165787820005e-05,0.00013660828939100024,2.732165787820005e-05,0.001120187973006202,2.732165787820005e-05
53,05eb3daf-d392-4ede-87d6-8f0aef8b6372.FPKM.txt.gz,0.3773604656031487,0.1402671356194783,0.17723904032156765,0.0011933174224343676,0.026357660260436292,0.00994431185361973,0.005275719130762467,0.0006280618012812461,0.004396432608968722,0.0007746095549135368,0.0021772809111083196,0.0012561236025624921,0.0029937612527739395,0.016832056274337395,0.00033496629401666455,0.012875266926265545,0.07674915211656827,0.00018841854038437382,0.00010467696688020768,0.00020935393376041536,0.10993175061759411,0.0095256039860989,0.00037683708076874763,0.0002302893271364569,2.0935393376041534e-05,0.00012561236025624922,0.0007746095549135368,0.0004187078675208307,0.00462672193610518,0.0003977724741447892,8.374157350416614e-05,0.0018841854038437382,0.0013189297826906167,0.013105556253402002,2.0935393376041534e-05
54,27035d6f-4b2d-48ef-ae2b-b3cf52d67903.FPKM.txt.gz,0.36037844648997286,0.0461525318753604,0.23379535698267945,0.01097751105226064,0.059287102492364865,0.003310338935992995,0.0008756380411336309,0.00012814215236101915,0.00856416718279478,0.0,0.005339256348375798,0.001345492599790701,0.0005552826602310831,0.030519189287316062,2.1357025393503193e-05,0.0004271405078700639,0.05027443777630652,0.0,0.00010678512696751597,0.00014949917775452235,0.0017299190568737586,0.005168400145227773,0.0,0.003908335647011084,0.0,4.271405078700639e-05,2.1357025393503193e-05,2.1357025393503193e-05,0.17166777011297865,0.0023492727932853514,0.0,0.0023919868440723576,0.0,0.0004698545586570702,2.1357025393503193e-05
55,133909c8-05bc-41ea-97aa-44eb699da75f.FPKM.txt.gz,0.4069343804396227,0.05104643160749706,0.11583613326316641,0.002003805205845444,0.018742662834473546,0.07021414403108935,0.00038456867586932764,0.0010525037444844756,0.0030158280370805165,0.0,0.002853904384082905,0.0003440877626199247,0.00040480913249402905,0.014370724203538032,0.00018216410962231308,0.0008298587216127596,0.08841031453669594,2.0240456624701452e-05,0.00046553050236813344,0.00048577095899283486,0.218779095656398,0.0005667327854916407,6.072136987410436e-05,0.00038456867586932764,6.072136987410436e-05,4.0480913249402905e-05,0.0,6.072136987410436e-05,0.0006274541553657451,0.0009513014613609683,0.0,0.0,2.0240456624701452e-05,0.0006072136987410437,0.00024288547949641743
56,4dcd18d6-b7b2-4a92-bcbe-361c7278e84e.FPKM.txt.gz,0.4895440674923712,0.04702925866092263,0.2211900915455035,0.0033880811344462395,0.031973613354873455,0.007830730569018129,0.006910788009334051,8.975049362771496e-05,0.006147908813498474,2.243762340692874e-05,0.010725183988511936,0.0003590019745108598,0.00498115239633818,0.03585532220427212,6.731287022078621e-05,0.0018623227427750852,0.08795548375516066,2.243762340692874e-05,0.0006282534553940047,0.00038143959791778854,0.024412134266738467,0.003006641536528451,0.0,0.0007180039490217197,2.243762340692874e-05,0.00015706336384850117,2.243762340692874e-05,0.0015930712618919404,0.004150960330281816,0.0005833782085801471,0.0,0.0035675821217016693,4.487524681385748e-05,0.004711900915455035,4.487524681385748e-05
57,26bfd2ed-0d81-48ae-afd5-cf61b249bc14.FPKM.txt.gz,0.5090522043609741,0.02244150883335986,0.15764762056342513,0.008713990132102499,0.03525385962120006,0.007957981855801368,7.95798185580137e-05,0.0008156931402196403,0.010783065414610854,0.11300334235237944,0.0032030876969600507,0.00019894954639503422,0.0021486551010663694,0.020949387235397104,0.00011936972783702053,0.00025863441031354447,0.06796116504854369,1.9894954639503423e-05,1.9894954639503423e-05,9.947477319751711e-05,0.01820388349514563,0.0030439280598440234,1.9894954639503423e-05,0.0015915963711602738,0.0,5.9684863918510264e-05,0.0,7.95798185580137e-05,0.0071422887155817285,0.006764284577431163,0.0,0.00011936972783702053,0.0,0.00220833996498488,3.978990927900685e-05
58,9ae1330c-a197-416a-9d5f-3ca16b36ec90.FPKM.txt.gz,0.4579248634778604,0.027874640875496196,0.2546220146062241,0.0038599030637980567,0.051626203478299014,0.010812114832116148,0.00010965633703971753,0.0005921442200144746,0.010351558216549334,0.0033774151808233,0.004145009540101323,0.00010965633703971753,0.00168870759041165,0.01982586573678093,0.01100949623878764,0.00021931267407943506,0.08932605215255389,2.1931267407943506e-05,4.386253481588701e-05,0.00017545013926354805,0.028993135513301314,0.006491655152751278,6.579380222383051e-05,0.0014474636489242713,0.0,0.00010965633703971753,0.0,0.006316205013487729,0.00015351887185560453,0.004561703620852249,0.0,0.0007456630918700792,6.579380222383051e-05,0.0016448450555957628,0.00168870759041165
59,4f6e9a85-31c9-468b-b121-1e235f159010.FPKM.txt.gz,0.43487602595505137,0.03987795969232091,0.19006488762837867,0.007799406987237334,0.08340853422714967,0.022195006660650596,0.0006875510291779468,0.00032228954492716255,0.012225516737570366,0.0342916075802501,0.002771690086373598,0.0006875510291779468,0.0010098405741051093,0.018284560182201023,0.000537149241545271,0.0017833354819302995,0.06011774311374672,0.0,6.44579089854325e-05,0.0,0.05622878260495896,0.0025783163594173004,0.000128915817970865,0.00032228954492716255,0.0,0.00021485969661810838,4.297193932362168e-05,0.024214687808860814,0.0008379528168106227,0.0004082334235744059,0.0,2.148596966181084e-05,6.44579089854325e-05,0.003910446478449572,2.148596966181084e-05
60,bf78430f-6c70-4e76-ade6-a434e0770d5f.FPKM.txt.gz,0.39629887531387814,0.02669283197231542,0.1963241965774092,0.0038614926884851554,0.022071701377898757,0.005380768500348168,0.00021101052942541833,0.0010339515941845498,0.004431221117933785,0.0,0.003165157941381275,0.0011605579118398007,0.0006963347471038804,0.011373467536030048,4.220210588508367e-05,0.00023211158236796016,0.2913633390306176,2.1101052942541833e-05,0.00023211158236796016,0.0011183558059547172,0.02694604460762592,0.0004009200059082948,2.1101052942541833e-05,0.00021101052942541833,0.0,0.00016880842354033467,2.1101052942541833e-05,0.00010550526471270916,0.0,0.0035871790002321114,0.0,0.00021101052942541833,0.0,0.000886244223586757,0.0017302863412884304
